year,team,schedule_team,wins,losses,ties,games,win_equivalent,is_actual_schedule
2023,malle_dips_pouches,Buttermilk Puuump,4.0,10.0,0.0,14,4.0,False
2023,malle_dips_pouches,Ginger FC,4.0,10.0,0.0,14,4.0,False
2023,malle_dips_pouches,Joe Mantegna,9.0,5.0,0.0,14,9.0,False
2023,malle_dips_pouches,Malle ❤️ 🐸,5.0,9.0,0.0,14,5.0,False
2023,malle_dips_pouches,Patty Primetimes,5.0,9.0,0.0,14,5.0,False
2023,malle_dips_pouches,Pop Lockett Drop it,2.0,12.0,0.0,14,2.0,False
2023,malle_dips_pouches,Post Mahomes,5.0,9.0,0.0,14,5.0,False
2023,malle_dips_pouches,The Big Gronkowski,4.0,10.0,0.0,14,4.0,False
2023,malle_dips_pouches,ThreatLevelMidnight,8.0,6.0,0.0,14,8.0,False
2023,malle_dips_pouches,Uncle Rico,8.0,6.0,0.0,14,8.0,False
2023,malle_dips_pouches,Voldemort,4.0,10.0,0.0,14,4.0,False
2023,malle_dips_pouches,malle_dips_pouches,8.0,6.0,0.0,14,8.0,True
2024,Buttermilk Puuump,Buttermilk Puuump,5.0,9.0,0.0,14,5.0,True
2024,Buttermilk Puuump,Ginger FC,5.0,9.0,0.0,14,5.0,False
2024,Buttermilk Puuump,Joe Mantegna,8.0,6.0,0.0,14,8.0,False
2024,Buttermilk Puuump,Malle ❤️ 🐸,7.0,7.0,0.0,14,7.0,False
2024,Buttermilk Puuump,Patty Primetimes,9.0,5.0,0.0,14,9.0,False
2024,Buttermilk Puuump,Pop Lockett Drop it,3.0,11.0,0.0,14,3.0,False
2024,Buttermilk Puuump,Post Mahomes,6.0,8.0,0.0,14,6.0,False
2024,Buttermilk Puuump,The Big Gronkowski,7.0,7.0,0.0,14,7.0,False
2024,Buttermilk Puuump,ThreatLevelMidnight,5.0,9.0,0.0,14,5.0,False
2024,Buttermilk Puuump,Uncle Rico,6.0,8.0,0.0,14,6.0,False
2024,Buttermilk Puuump,Voldemort,7.0,7.0,0.0,14,7.0,False
2024,Buttermilk Puuump,malle_dips_pouches,5.0,9.0,0.0,14,5.0,False
2024,Ginger FC,Buttermilk Puuump,6.0,8.0,0.0,14,6.0,False
2024,Ginger FC,Ginger FC,4.0,10.0,0.0,14,4.0,True
2024,Ginger FC,Joe Mantegna,5.0,9.0,0.0,14,5.0,False
2024,Ginger FC,Malle ❤️ 🐸,7.0,7.0,0.0,14,7.0,False
2024,Ginger FC,Patty Primetimes,5.0,9.0,0.0,14,5.0,False
2024,Ginger FC,Pop Lockett Drop it,4.0,10.0,0.0,14,4.0,False
2024,Ginger FC,Post Mahomes,5.0,9.0,0.0,14,5.0,False
2024,Ginger FC,The Big Gronkowski,8.0,6.0,0.0,14,8.0,False
2024,Ginger FC,ThreatLevelMidnight,6.0,8.0,0.0,14,6.0,False
2024,Ginger FC,Uncle Rico,5.0,9.0,0.0,14,5.0,False
2024,Ginger FC,Voldemort,5.0,9.0,0.0,14,5.0,False
2024,Ginger FC,malle_dips_pouches,8.0,6.0,0.0,14,8.0,False
2024,Joe Mantegna,Buttermilk Puuump,4.0,10.0,0.0,14,4.0,False
2024,Joe Mantegna,Ginger FC,5.0,9.0,0.0,14,5.0,False
2024,Joe Mantegna,Joe Mantegna,5.0,9.0,0.0,14,5.0,True
2024,Joe Mantegna,Malle ❤️ 🐸,7.0,7.0,0.0,14,7.0,False
2024,Joe Mantegna,Patty Primetimes,6.0,8.0,0.0,14,6.0,False
2024,Joe Mantegna,Pop Lockett Drop it,2.0,12.0,0.0,14,2.0,False
2024,Joe Mantegna,Post Mahomes,6.0,8.0,0.0,14,6.0,False
2024,Joe Mantegna,The Big Gronkowski,9.0,5.0,0.0,14,9.0,False
2024,Joe Mantegna,ThreatLevelMidnight,6.0,8.0,0.0,14,6.0,False
2024,Joe Mantegna,Uncle Rico,4.0,10.0,0.0,14,4.0,False
2024,Joe Mantegna,Voldemort,5.0,9.0,0.0,14,5.0,False
2024,Joe Mantegna,malle_dips_pouches,7.0,7.0,0.0,14,7.0,False
2024,Malle ❤️ 🐸,Buttermilk Puuump,7.0,7.0,0.0,14,7.0,False
2024,Malle ❤️ 🐸,Ginger FC,7.0,6.0,1.0,14,7.5,False
2024,Malle ❤️ 🐸,Joe Mantegna,7.0,7.0,0.0,14,7.0,False
2024,Malle ❤️ 🐸,Malle ❤️ 🐸,10.0,4.0,0.0,14,10.0,True
2024,Malle ❤️ 🐸,Patty Primetimes,8.0,6.0,0.0,14,8.0,False
2024,Malle ❤️ 🐸,Pop Lockett Drop it,6.0,8.0,0.0,14,6.0,False
2024,Malle ❤️ 🐸,Post Mahomes,8.0,6.0,0.0,14,8.0,False
2024,Malle ❤️ 🐸,The Big Gronkowski,11.0,3.0,0.0,14,11.0,False
2024,Malle ❤️ 🐸,ThreatLevelMidnight,6.0,8.0,0.0,14,6.0,False
2024,Malle ❤️ 🐸,Uncle Rico,7.0,7.0,0.0,14,7.0,False
2024,Malle ❤️ 🐸,Voldemort,7.0,7.0,0.0,14,7.0,False
2024,Malle ❤️ 🐸,malle_dips_pouches,8.0,6.0,0.0,14,8.0,False
2024,Patty Primetimes,Buttermilk Puuump,7.0,7.0,0.0,14,7.0,False
2024,Patty Primetimes,Ginger FC,9.0,5.0,0.0,14,9.0,False
2024,Patty Primetimes,Joe Mantegna,8.0,6.0,0.0,14,8.0,False
2024,Patty Primetimes,Malle ❤️ 🐸,9.0,5.0,0.0,14,9.0,False
2024,Patty Primetimes,Patty Primetimes,8.0,6.0,0.0,14,8.0,True
2024,Patty Primetimes,Pop Lockett Drop it,7.0,7.0,0.0,14,7.0,False
2024,Patty Primetimes,Post Mahomes,7.0,7.0,0.0,14,7.0,False
2024,Patty Primetimes,The Big Gronkowski,9.0,5.0,0.0,14,9.0,False
2024,Patty Primetimes,ThreatLevelMidnight,6.0,8.0,0.0,14,6.0,False
2024,Patty Primetimes,Uncle Rico,9.0,5.0,0.0,14,9.0,False
2024,Patty Primetimes,Voldemort,7.0,7.0,0.0,14,7.0,False
2024,Patty Primetimes,malle_dips_pouches,6.0,8.0,0.0,14,6.0,False
2024,Pop Lockett Drop it,Buttermilk Puuump,9.0,5.0,0.0,14,9.0,False
2024,Pop Lockett Drop it,Ginger FC,8.0,6.0,0.0,14,8.0,False
2024,Pop Lockett Drop it,Joe Mantegna,8.0,6.0,0.0,14,8.0,False
2024,Pop Lockett Drop it,Malle ❤️ 🐸,8.0,6.0,0.0,14,8.0,False
2024,Pop Lockett Drop it,Patty Primetimes,6.0,8.0,0.0,14,6.0,False
2024,Pop Lockett Drop it,Pop Lockett Drop it,6.0,8.0,0.0,14,6.0,True
2024,Pop Lockett Drop it,Post Mahomes,5.0,9.0,0.0,14,5.0,False
2024,Pop Lockett Drop it,The Big Gronkowski,7.0,7.0,0.0,14,7.0,False
2024,Pop Lockett Drop it,ThreatLevelMidnight,6.0,8.0,0.0,14,6.0,False
2024,Pop Lockett Drop it,Uncle Rico,5.0,9.0,0.0,14,5.0,False
2024,Pop Lockett Drop it,Voldemort,9.0,5.0,0.0,14,9.0,False
2024,Pop Lockett Drop it,malle_dips_pouches,8.0,6.0,0.0,14,8.0,False
2024,Post Mahomes,Buttermilk Puuump,8.0,6.0,0.0,14,8.0,False
2024,Post Mahomes,Ginger FC,8.0,6.0,0.0,14,8.0,False
2024,Post Mahomes,Joe Mantegna,7.0,7.0,0.0,14,7.0,False
2024,Post Mahomes,Malle ❤️ 🐸,11.0,3.0,0.0,14,11.0,False
2024,Post Mahomes,Patty Primetimes,9.0,4.0,1.0,14,9.5,False
2024,Post Mahomes,Pop Lockett Drop it,10.0,4.0,0.0,14,10.0,False
2024,Post Mahomes,Post Mahomes,10.0,4.0,0.0,14,10.0,True
2024,Post Mahomes,The Big Gronkowski,11.0,3.0,0.0,14,11.0,False
2024,Post Mahomes,ThreatLevelMidnight,9.0,5.0,0.0,14,9.0,False
2024,Post Mahomes,Uncle Rico,7.0,7.0,0.0,14,7.0,False
2024,Post Mahomes,Voldemort,8.0,6.0,0.0,14,8.0,False
2024,Post Mahomes,malle_dips_pouches,11.0,3.0,0.0,14,11.0,False
2024,The Big Gronkowski,Buttermilk Puuump,7.0,7.0,0.0,14,7.0,False
2024,The Big Gronkowski,Ginger FC,7.0,7.0,0.0,14,7.0,False
2024,The Big Gronkowski,Joe Mantegna,9.0,5.0,0.0,14,9.0,False
2024,The Big Gronkowski,Malle ❤️ 🐸,8.0,6.0,0.0,14,8.0,False
2024,The Big Gronkowski,Patty Primetimes,7.0,7.0,0.0,14,7.0,False
2024,The Big Gronkowski,Pop Lockett Drop it,6.0,8.0,0.0,14,6.0,False
2024,The Big Gronkowski,Post Mahomes,8.0,6.0,0.0,14,8.0,False
2024,The Big Gronkowski,The Big Gronkowski,9.0,5.0,0.0,14,9.0,True
2024,The Big Gronkowski,ThreatLevelMidnight,8.0,6.0,0.0,14,8.0,False
2024,The Big Gronkowski,Uncle Rico,7.0,7.0,0.0,14,7.0,False
2024,The Big Gronkowski,Voldemort,8.0,6.0,0.0,14,8.0,False
2024,The Big Gronkowski,malle_dips_pouches,6.0,8.0,0.0,14,6.0,False
2024,ThreatLevelMidnight,Buttermilk Puuump,8.0,6.0,0.0,14,8.0,False
2024,ThreatLevelMidnight,Ginger FC,8.0,6.0,0.0,14,8.0,False
2024,ThreatLevelMidnight,Joe Mantegna,9.0,5.0,0.0,14,9.0,False
2024,ThreatLevelMidnight,Malle ❤️ 🐸,12.0,2.0,0.0,14,12.0,False
2024,ThreatLevelMidnight,Patty Primetimes,8.0,6.0,0.0,14,8.0,False
2024,ThreatLevelMidnight,Pop Lockett Drop it,7.0,7.0,0.0,14,7.0,False
2024,ThreatLevelMidnight,Post Mahomes,8.0,6.0,0.0,14,8.0,False
2024,ThreatLevelMidnight,The Big Gronkowski,10.0,4.0,0.0,14,10.0,False
2024,ThreatLevelMidnight,ThreatLevelMidnight,9.0,5.0,0.0,14,9.0,True
2024,ThreatLevelMidnight,Uncle Rico,6.0,8.0,0.0,14,6.0,False
2024,ThreatLevelMidnight,Voldemort,5.0,9.0,0.0,14,5.0,False
2024,ThreatLevelMidnight,malle_dips_pouches,9.0,5.0,0.0,14,9.0,False
2024,Uncle Rico,Buttermilk Puuump,7.0,7.0,0.0,14,7.0,False
2024,Uncle Rico,Ginger FC,5.0,9.0,0.0,14,5.0,False
2024,Uncle Rico,Joe Mantegna,6.0,8.0,0.0,14,6.0,False
2024,Uncle Rico,Malle ❤️ 🐸,8.0,6.0,0.0,14,8.0,False
2024,Uncle Rico,Patty Primetimes,6.0,8.0,0.0,14,6.0,False
2024,Uncle Rico,Pop Lockett Drop it,6.0,8.0,0.0,14,6.0,False
2024,Uncle Rico,Post Mahomes,6.0,8.0,0.0,14,6.0,False
2024,Uncle Rico,The Big Gronkowski,7.0,7.0,0.0,14,7.0,False
2024,Uncle Rico,ThreatLevelMidnight,6.0,8.0,0.0,14,6.0,False
2024,Uncle Rico,Uncle Rico,6.0,8.0,0.0,14,6.0,True
2024,Uncle Rico,Voldemort,6.0,8.0,0.0,14,6.0,False
2024,Uncle Rico,malle_dips_pouches,6.0,8.0,0.0,14,6.0,False
2024,Voldemort,Buttermilk Puuump,7.0,7.0,0.0,14,7.0,False
2024,Voldemort,Ginger FC,3.0,11.0,0.0,14,3.0,False
2024,Voldemort,Joe Mantegna,7.0,7.0,0.0,14,7.0,False
2024,Voldemort,Malle ❤️ 🐸,9.0,5.0,0.0,14,9.0,False
2024,Voldemort,Patty Primetimes,7.0,7.0,0.0,14,7.0,False
2024,Voldemort,Pop Lockett Drop it,4.0,10.0,0.0,14,4.0,False
2024,Voldemort,Post Mahomes,5.0,9.0,0.0,14,5.0,False
2024,Voldemort,The Big Gronkowski,8.0,6.0,0.0,14,8.0,False
2024,Voldemort,ThreatLevelMidnight,7.0,7.0,0.0,14,7.0,False
2024,Voldemort,Uncle Rico,4.0,10.0,0.0,14,4.0,False
2024,Voldemort,Voldemort,4.0,10.0,0.0,14,4.0,True
2024,Voldemort,malle_dips_pouches,8.0,6.0,0.0,14,8.0,False
2024,malle_dips_pouches,Buttermilk Puuump,6.0,8.0,0.0,14,6.0,False
2024,malle_dips_pouches,Ginger FC,6.0,8.0,0.0,14,6.0,False
2024,malle_dips_pouches,Joe Mantegna,6.0,8.0,0.0,14,6.0,False
2024,malle_dips_pouches,Malle ❤️ 🐸,8.0,6.0,0.0,14,8.0,False
2024,malle_dips_pouches,Patty Primetimes,8.0,6.0,0.0,14,8.0,False
2024,malle_dips_pouches,Pop Lockett Drop it,8.0,6.0,0.0,14,8.0,False
2024,malle_dips_pouches,Post Mahomes,8.0,6.0,0.0,14,8.0,False
2024,malle_dips_pouches,The Big Gronkowski,8.0,6.0,0.0,14,8.0,False
2024,malle_dips_pouches,ThreatLevelMidnight,6.0,8.0,0.0,14,6.0,False
2024,malle_dips_pouches,Uncle Rico,7.0,7.0,0.0,14,7.0,False
2024,malle_dips_pouches,Voldemort,6.0,8.0,0.0,14,6.0,False
2024,malle_dips_pouches,malle_dips_pouches,8.0,6.0,0.0,14,8.0,True
2025,Buttermilk Puuump,Buttermilk Puuump,4.0,10.0,0.0,14,4.0,True
2025,Buttermilk Puuump,Ginger FC,4.0,10.0,0.0,14,4.0,False
2025,Buttermilk Puuump,Joe Mantegna,5.0,9.0,0.0,14,5.0,False
2025,Buttermilk Puuump,Malle ❤️ 🐸,6.0,8.0,0.0,14,6.0,False
2025,Buttermilk Puuump,Patty Primetimes,8.0,6.0,0.0,14,8.0,False
2025,Buttermilk Puuump,Pop Lockett Drop it,7.0,7.0,0.0,14,7.0,False
2025,Buttermilk Puuump,Post Mahomes,7.0,7.0,0.0,14,7.0,False
2025,Buttermilk Puuump,The Big Gronkowski,5.0,9.0,0.0,14,5.0,False
2025,Buttermilk Puuump,ThreatLevelMidnight,7.0,7.0,0.0,14,7.0,False
2025,Buttermilk Puuump,Uncle Rico,6.0,8.0,0.0,14,6.0,False
2025,Buttermilk Puuump,Voldemort,7.0,7.0,0.0,14,7.0,False
2025,Buttermilk Puuump,malle_dips_pouches,8.0,6.0,0.0,14,8.0,False
2025,Ginger FC,Buttermilk Puuump,8.0,6.0,0.0,14,8.0,False
2025,Ginger FC,Ginger FC,10.0,4.0,0.0,14,10.0,True
2025,Ginger FC,Joe Mantegna,7.0,7.0,0.0,14,7.0,False
2025,Ginger FC,Malle ❤️ 🐸,5.0,9.0,0.0,14,5.0,False
2025,Ginger FC,Patty Primetimes,9.0,5.0,0.0,14,9.0,False
2025,Ginger FC,Pop Lockett Drop it,10.0,4.0,0.0,14,10.0,False
2025,Ginger FC,Post Mahomes,12.0,2.0,0.0,14,12.0,False
2025,Ginger FC,The Big Gronkowski,6.0,8.0,0.0,14,6.0,False
2025,Ginger FC,ThreatLevelMidnight,7.0,7.0,0.0,14,7.0,False
2025,Ginger FC,Uncle Rico,6.0,8.0,0.0,14,6.0,False
2025,Ginger FC,Voldemort,10.0,4.0,0.0,14,10.0,False
2025,Ginger FC,malle_dips_pouches,9.0,5.0,0.0,14,9.0,False
2025,Joe Mantegna,Buttermilk Puuump,6.0,8.0,0.0,14,6.0,False
2025,Joe Mantegna,Ginger FC,5.0,9.0,0.0,14,5.0,False
2025,Joe Mantegna,Joe Mantegna,6.0,8.0,0.0,14,6.0,True
2025,Joe Mantegna,Malle ❤️ 🐸,3.0,11.0,0.0,14,3.0,False
2025,Joe Mantegna,Patty Primetimes,8.0,6.0,0.0,14,8.0,False
2025,Joe Mantegna,Pop Lockett Drop it,6.0,8.0,0.0,14,6.0,False
2025,Joe Mantegna,Post Mahomes,8.0,6.0,0.0,14,8.0,False
2025,Joe Mantegna,The Big Gronkowski,5.0,9.0,0.0,14,5.0,False
2025,Joe Mantegna,ThreatLevelMidnight,3.0,11.0,0.0,14,3.0,False
2025,Joe Mantegna,Uncle Rico,6.0,8.0,0.0,14,6.0,False
2025,Joe Mantegna,Voldemort,7.0,7.0,0.0,14,7.0,False
2025,Joe Mantegna,malle_dips_pouches,7.0,7.0,0.0,14,7.0,False
2025,Malle ❤️ 🐸,Buttermilk Puuump,3.0,11.0,0.0,14,3.0,False
2025,Malle ❤️ 🐸,Ginger FC,5.0,9.0,0.0,14,5.0,False
2025,Malle ❤️ 🐸,Joe Mantegna,3.0,11.0,0.0,14,3.0,False
2025,Malle ❤️ 🐸,Malle ❤️ 🐸,3.0,11.0,0.0,14,3.0,True
2025,Malle ❤️ 🐸,Patty Primetimes,6.0,8.0,0.0,14,6.0,False
2025,Malle ❤️ 🐸,Pop Lockett Drop it,3.0,11.0,0.0,14,3.0,False
2025,Malle ❤️ 🐸,Post Mahomes,6.0,8.0,0.0,14,6.0,False
2025,Malle ❤️ 🐸,The Big Gronkowski,3.0,11.0,0.0,14,3.0,False
2025,Malle ❤️ 🐸,ThreatLevelMidnight,3.0,11.0,0.0,14,3.0,False
2025,Malle ❤️ 🐸,Uncle Rico,6.0,8.0,0.0,14,6.0,False
2025,Malle ❤️ 🐸,Voldemort,5.0,9.0,0.0,14,5.0,False
2025,Malle ❤️ 🐸,malle_dips_pouches,4.0,10.0,0.0,14,4.0,False
2025,Patty Primetimes,Buttermilk Puuump,10.0,4.0,0.0,14,10.0,False
2025,Patty Primetimes,Ginger FC,8.0,6.0,0.0,14,8.0,False
2025,Patty Primetimes,Joe Mantegna,9.0,5.0,0.0,14,9.0,False
2025,Patty Primetimes,Malle ❤️ 🐸,7.0,7.0,0.0,14,7.0,False
2025,Patty Primetimes,Patty Primetimes,12.0,2.0,0.0,14,12.0,True
2025,Patty Primetimes,Pop Lockett Drop it,9.0,5.0,0.0,14,9.0,False
2025,Patty Primetimes,Post Mahomes,9.0,5.0,0.0,14,9.0,False
2025,Patty Primetimes,The Big Gronkowski,10.0,4.0,0.0,14,10.0,False
2025,Patty Primetimes,ThreatLevelMidnight,10.0,4.0,0.0,14,10.0,False
2025,Patty Primetimes,Uncle Rico,9.0,5.0,0.0,14,9.0,False
2025,Patty Primetimes,Voldemort,9.0,5.0,0.0,14,9.0,False
2025,Patty Primetimes,malle_dips_pouches,11.0,3.0,0.0,14,11.0,False
2025,Pop Lockett Drop it,Buttermilk Puuump,8.0,6.0,0.0,14,8.0,False
2025,Pop Lockett Drop it,Ginger FC,8.0,6.0,0.0,14,8.0,False
2025,Pop Lockett Drop it,Joe Mantegna,10.0,4.0,0.0,14,10.0,False
2025,Pop Lockett Drop it,Malle ❤️ 🐸,5.0,9.0,0.0,14,5.0,False
2025,Pop Lockett Drop it,Patty Primetimes,10.0,4.0,0.0,14,10.0,False
2025,Pop Lockett Drop it,Pop Lockett Drop it,8.0,6.0,0.0,14,8.0,True
2025,Pop Lockett Drop it,Post Mahomes,8.0,6.0,0.0,14,8.0,False
2025,Pop Lockett Drop it,The Big Gronkowski,8.0,6.0,0.0,14,8.0,False
2025,Pop Lockett Drop it,ThreatLevelMidnight,8.0,6.0,0.0,14,8.0,False
2025,Pop Lockett Drop it,Uncle Rico,9.0,5.0,0.0,14,9.0,False
2025,Pop Lockett Drop it,Voldemort,9.0,5.0,0.0,14,9.0,False
2025,Pop Lockett Drop it,malle_dips_pouches,9.0,5.0,0.0,14,9.0,False
2025,Post Mahomes,Buttermilk Puuump,8.0,6.0,0.0,14,8.0,False
2025,Post Mahomes,Ginger FC,10.0,4.0,0.0,14,10.0,False
2025,Post Mahomes,Joe Mantegna,9.0,5.0,0.0,14,9.0,False
2025,Post Mahomes,Malle ❤️ 🐸,6.0,8.0,0.0,14,6.0,False
2025,Post Mahomes,Patty Primetimes,13.0,1.0,0.0,14,13.0,False
2025,Post Mahomes,Pop Lockett Drop it,8.0,6.0,0.0,14,8.0,False
2025,Post Mahomes,Post Mahomes,9.0,5.0,0.0,14,9.0,True
2025,Post Mahomes,The Big Gronkowski,9.0,5.0,0.0,14,9.0,False
2025,Post Mahomes,ThreatLevelMidnight,9.0,5.0,0.0,14,9.0,False
2025,Post Mahomes,Uncle Rico,10.0,4.0,0.0,14,10.0,False
2025,Post Mahomes,Voldemort,9.0,5.0,0.0,14,9.0,False
2025,Post Mahomes,malle_dips_pouches,12.0,2.0,0.0,14,12.0,False
2025,The Big Gronkowski,Buttermilk Puuump,4.0,10.0,0.0,14,4.0,False
2025,The Big Gronkowski,Ginger FC,6.0,8.0,0.0,14,6.0,False
2025,The Big Gronkowski,Joe Mantegna,5.0,9.0,0.0,14,5.0,False
2025,The Big Gronkowski,Malle ❤️ 🐸,3.0,11.0,0.0,14,3.0,False
2025,The Big Gronkowski,Patty Primetimes,6.0,8.0,0.0,14,6.0,False
2025,The Big Gronkowski,Pop Lockett Drop it,5.0,9.0,0.0,14,5.0,False
2025,The Big Gronkowski,Post Mahomes,6.0,8.0,0.0,14,6.0,False
2025,The Big Gronkowski,The Big Gronkowski,4.0,10.0,0.0,14,4.0,True
2025,The Big Gronkowski,ThreatLevelMidnight,4.0,10.0,0.0,14,4.0,False
2025,The Big Gronkowski,Uncle Rico,5.0,9.0,0.0,14,5.0,False
2025,The Big Gronkowski,Voldemort,7.0,7.0,0.0,14,7.0,False
2025,The Big Gronkowski,malle_dips_pouches,6.0,8.0,0.0,14,6.0,False
2025,ThreatLevelMidnight,Buttermilk Puuump,9.0,5.0,0.0,14,9.0,False
2025,ThreatLevelMidnight,Ginger FC,10.0,4.0,0.0,14,10.0,False
2025,ThreatLevelMidnight,Joe Mantegna,11.0,3.0,0.0,14,11.0,False
2025,ThreatLevelMidnight,Malle ❤️ 🐸,4.0,10.0,0.0,14,4.0,False
2025,ThreatLevelMidnight,Patty Primetimes,10.0,4.0,0.0,14,10.0,False
2025,ThreatLevelMidnight,Pop Lockett Drop it,12.0,2.0,0.0,14,12.0,False
2025,ThreatLevelMidnight,Post Mahomes,10.0,4.0,0.0,14,10.0,False
2025,ThreatLevelMidnight,The Big Gronkowski,8.0,6.0,0.0,14,8.0,False
2025,ThreatLevelMidnight,ThreatLevelMidnight,9.0,5.0,0.0,14,9.0,True
2025,ThreatLevelMidnight,Uncle Rico,8.0,6.0,0.0,14,8.0,False
2025,ThreatLevelMidnight,Voldemort,11.0,3.0,0.0,14,11.0,False
2025,ThreatLevelMidnight,malle_dips_pouches,10.0,4.0,0.0,14,10.0,False
2025,Uncle Rico,Buttermilk Puuump,7.0,7.0,0.0,14,7.0,False
2025,Uncle Rico,Ginger FC,9.0,5.0,0.0,14,9.0,False
2025,Uncle Rico,Joe Mantegna,8.0,6.0,0.0,14,8.0,False
2025,Uncle Rico,Malle ❤️ 🐸,5.0,9.0,0.0,14,5.0,False
2025,Uncle Rico,Patty Primetimes,10.0,4.0,0.0,14,10.0,False
2025,Uncle Rico,Pop Lockett Drop it,8.0,6.0,0.0,14,8.0,False
2025,Uncle Rico,Post Mahomes,10.0,4.0,0.0,14,10.0,False
2025,Uncle Rico,The Big Gronkowski,7.0,7.0,0.0,14,7.0,False
2025,Uncle Rico,ThreatLevelMidnight,10.0,4.0,0.0,14,10.0,False
2025,Uncle Rico,Uncle Rico,7.0,7.0,0.0,14,7.0,True
2025,Uncle Rico,Voldemort,8.0,6.0,0.0,14,8.0,False
2025,Uncle Rico,malle_dips_pouches,8.0,6.0,0.0,14,8.0,False
2025,Voldemort,Buttermilk Puuump,8.0,6.0,0.0,14,8.0,False
2025,Voldemort,Ginger FC,6.0,8.0,0.0,14,6.0,False
2025,Voldemort,Joe Mantegna,5.0,9.0,0.0,14,5.0,False
2025,Voldemort,Malle ❤️ 🐸,3.0,11.0,0.0,14,3.0,False
2025,Voldemort,Patty Primetimes,9.0,5.0,0.0,14,9.0,False
2025,Voldemort,Pop Lockett Drop it,5.0,9.0,0.0,14,5.0,False
2025,Voldemort,Post Mahomes,6.0,8.0,0.0,14,6.0,False
2025,Voldemort,The Big Gronkowski,6.0,8.0,0.0,14,6.0,False
2025,Voldemort,ThreatLevelMidnight,7.0,7.0,0.0,14,7.0,False
2025,Voldemort,Uncle Rico,8.0,6.0,0.0,14,8.0,False
2025,Voldemort,Voldemort,6.0,8.0,0.0,14,6.0,True
2025,Voldemort,malle_dips_pouches,5.0,9.0,0.0,14,5.0,False
2025,malle_dips_pouches,Buttermilk Puuump,3.0,11.0,0.0,14,3.0,False
2025,malle_dips_pouches,Ginger FC,2.0,12.0,0.0,14,2.0,False
2025,malle_dips_pouches,Joe Mantegna,1.0,13.0,0.0,14,1.0,False
2025,malle_dips_pouches,Malle ❤️ 🐸,2.0,12.0,0.0,14,2.0,False
2025,malle_dips_pouches,Patty Primetimes,5.0,9.0,0.0,14,5.0,False
2025,malle_dips_pouches,Pop Lockett Drop it,4.0,10.0,0.0,14,4.0,False
2025,malle_dips_pouches,Post Mahomes,3.0,11.0,0.0,14,3.0,False
2025,malle_dips_pouches,The Big Gronkowski,6.0,8.0,0.0,14,6.0,False
2025,malle_dips_pouches,ThreatLevelMidnight,4.0,10.0,0.0,14,4.0,False
2025,malle_dips_pouches,Uncle Rico,6.0,8.0,0.0,14,6.0,False
2025,malle_dips_pouches,Voldemort,4.0,10.0,0.0,14,4.0,False
2025,malle_dips_pouches,malle_dips_pouches,6.0,8.0,0.0,14,6.0,True
