year,week,fantasy_team,opponent,score,opponent_score,canonical_team,canonical_opponent,margin,win,loss,tie,all_play_wins,all_play_losses,all_play_ties,expected_win_rate,weekly_score_rank,teams_that_week,bad_beat_value,bad_beat,severe_bad_beat,brutal_bad_beat,lucky_win,severe_lucky_win
2018,10,The Big Gronkowski,Big Sack Jack,111.72,97.26,The Big Gronkowski,Big Sack Jack,14.459999999999994,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2025,11,Post Mahomes,Joe Mantegna,111.74,86.6,Post Mahomes,Joe Mantegna,25.14,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2023,2,ThreatLevelMidnight,Uncle Rico,112.14,76.78,ThreatLevelMidnight,Uncle Rico,35.36,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2024,7,The Big Gronkowski,Pop Lockett Drop it,112.34,79.54,The Big Gronkowski,Pop Lockett Drop it,32.8,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2025,12,Post Mahomes,The Big Gronkowski,112.38,108.96,Post Mahomes,The Big Gronkowski,3.4200000000000017,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2017,11,PickUpYourBratsMalle,Pop Lockett Drop it,112.6,91.6,ThreatLevelMidnight,Pop Lockett Drop it,21.0,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2024,3,Joe Mantegna,malle_dips_pouches,113.36,86.72,Joe Mantegna,malle_dips_pouches,26.64,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2022,11,Voldemort,Pop Lockett Drop it,114.38,76.72,Voldemort,Pop Lockett Drop it,37.66,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2024,5,Malle ❤️ 🐸,Pop Lockett Drop it,114.86,109.04,Malle ❤️ 🐸,Pop Lockett Drop it,5.819999999999993,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2025,8,Post Mahomes,Malle ❤️ 🐸,114.96,97.62,Post Mahomes,Malle ❤️ 🐸,17.33999999999999,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2019,1,Pop Lockett Drop it,Uncle Rico,115.3,92.76,Pop Lockett Drop it,Uncle Rico,22.539999999999992,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2023,7,Joe Mantegna,Patty Primetimes,115.46,109.84,Joe Mantegna,Patty Primetimes,5.61999999999999,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2021,4,ThreatLevelMidnight,The Big Gronkowski,115.96,92.3,ThreatLevelMidnight,The Big Gronkowski,23.659999999999997,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2018,6,Joe Mantegna,malle_dips_pouches,116.08,70.24,Joe Mantegna,malle_dips_pouches,45.84,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2021,12,The Big Gronkowski,Malle ❤️ 🐸,116.28,94.34,The Big Gronkowski,Malle ❤️ 🐸,21.939999999999998,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2023,13,Ginger FC,Pop Lockett Drop it,116.46,102.16,Ginger FC,Pop Lockett Drop it,14.299999999999997,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2021,14,ThreatLevelMidnight,Uncle Rico,118.0,95.08,ThreatLevelMidnight,Uncle Rico,22.92,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2020,13,The Big Gronkowski,Voldemort,118.32,109.06,The Big Gronkowski,Voldemort,9.259999999999991,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2020,9,Joe Mantegna,Post Mahomes,118.34,96.92,Joe Mantegna,Post Mahomes,21.42,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2023,10,Joe Mantegna,The Big Gronkowski,118.46,116.52,Joe Mantegna,The Big Gronkowski,1.9399999999999977,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2023,8,Joe Mantegna,Ginger FC,118.58,96.36,Joe Mantegna,Ginger FC,22.22,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2022,12,Big Sack Jack,Pop Lockett Drop it,118.6,112.84,Big Sack Jack,Pop Lockett Drop it,5.759999999999991,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2022,4,Joe Mantegna,Malle ❤️ 🐸,118.9,114.66,Joe Mantegna,Malle ❤️ 🐸,4.240000000000009,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2021,7,ThreatLevelMidnight,Joe Mantegna,119.04,100.28,ThreatLevelMidnight,Joe Mantegna,18.760000000000005,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2024,9,Pop Lockett Drop it,Voldemort,119.54,102.5,Pop Lockett Drop it,Voldemort,17.040000000000006,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2024,8,ThreatLevelMidnight,Uncle Rico,120.28,111.28,ThreatLevelMidnight,Uncle Rico,9.0,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2019,5,ThreatLevelMidnight,The Big Gronkowski,120.44,86.56,ThreatLevelMidnight,The Big Gronkowski,33.879999999999995,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2020,11,Post Mahomes,Pop Lockett Drop it,121.16,89.94,Post Mahomes,Pop Lockett Drop it,31.22,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2021,2,malle_dips_pouches,ThreatLevelMidnight,121.28,108.52,malle_dips_pouches,ThreatLevelMidnight,12.760000000000005,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2022,2,Joe Mantegna,Pop Lockett Drop it,121.86,76.66,Joe Mantegna,Pop Lockett Drop it,45.2,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2020,7,Voldemort,Pop Lockett Drop it,121.88,97.62,Voldemort,Pop Lockett Drop it,24.25999999999999,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2023,12,You Better Park It,Ginger FC,122.34,95.3,Buttermilk Puuump,Ginger FC,27.040000000000006,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2025,4,Post Mahomes,Pop Lockett Drop it,123.5,93.58,Post Mahomes,Pop Lockett Drop it,29.92,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2021,5,Pop Lockett Drop it,The Big Gronkowski,124.24,104.3,Pop Lockett Drop it,The Big Gronkowski,19.939999999999998,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2022,13,Post Mahomes,Ginger FC,124.54,106.5,Post Mahomes,Ginger FC,18.040000000000006,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2020,1,Joe Mantegna,malle_dips_pouches,124.72,115.36,Joe Mantegna,malle_dips_pouches,9.36,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2025,7,ThreatLevelMidnight,malle_dips_pouches,125.42,57.74,ThreatLevelMidnight,malle_dips_pouches,67.68,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2024,14,Uncle Rico,Pop Lockett Drop it,125.8,94.02,Uncle Rico,Pop Lockett Drop it,31.78,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2021,1,Voldemort,Uncle Rico,127.66,102.4,Voldemort,Uncle Rico,25.25999999999999,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2023,3,Malle ❤️ 🐸,Ginger FC,127.68,55.28,Malle ❤️ 🐸,Ginger FC,72.4,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2021,13,Malle ❤️ 🐸,Patty Primetimes,130.02,80.3,Malle ❤️ 🐸,Patty Primetimes,49.72000000000001,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2020,2,Big Sack Jack,Pop Lockett Drop it,131.38,89.9,Big Sack Jack,Pop Lockett Drop it,41.47999999999999,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2022,8,The Big Gronkowski,Malle ❤️ 🐸,132.08,102.6,The Big Gronkowski,Malle ❤️ 🐸,29.480000000000018,1,0,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,-0.36363636363636365,0,0,0,0,0
2017,5,Pop Lockett Drop it,The Big Gronkowski,89.9,80.48,Pop Lockett Drop it,The Big Gronkowski,9.420000000000002,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2017,9,malle_dips_pouches,Big Sack Jack,90.3,73.98,malle_dips_pouches,Big Sack Jack,16.319999999999993,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2017,8,Malle ❤️ 🐸,Little Red Fournette,96.44,81.16,Malle ❤️ 🐸,Post Mahomes,15.280000000000001,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2017,7,Pop Lockett Drop it,Voldemort,98.72,98.06,Pop Lockett Drop it,Voldemort,0.6599999999999966,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2017,1,Voldemort,Big Sack Jack,98.88,61.7,Voldemort,Big Sack Jack,37.17999999999999,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2017,3,Big Sack Jack,Dillon Panthers,98.98,84.42,Big Sack Jack,Dillon Panthers,14.560000000000002,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2017,12,Big Sack Jack,Voldemort,99.28,91.48,Big Sack Jack,Voldemort,7.799999999999997,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2023,9,Malle ❤️ 🐸,Pop Lockett Drop it,100.58,94.04,Malle ❤️ 🐸,Pop Lockett Drop it,6.539999999999992,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2017,13,Little Red Fournette,PickUpYourBratsMalle,100.96,97.58,Post Mahomes,ThreatLevelMidnight,3.3799999999999955,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2018,5,Big Sack Jack,Pop Lockett Drop it,102.22,100.88,Big Sack Jack,Pop Lockett Drop it,1.3400000000000034,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2018,2,malle_dips_pouches,Malle ❤️ 🐸,102.26,97.8,malle_dips_pouches,Malle ❤️ 🐸,4.460000000000008,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2024,10,The Big Gronkowski,Voldemort,102.62,86.6,The Big Gronkowski,Voldemort,16.02000000000001,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2021,10,The Big Gronkowski,Uncle Rico,103.92,98.42,The Big Gronkowski,Uncle Rico,5.5,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2019,4,ThreatLevelMidnight,malle_dips_pouches,104.1,93.68,ThreatLevelMidnight,malle_dips_pouches,10.419999999999987,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2022,3,Joe Mantegna,The Big Gronkowski,104.58,95.3,Joe Mantegna,The Big Gronkowski,9.280000000000001,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2018,9,Big Sack Jack,malle_dips_pouches,104.76,88.24,Big Sack Jack,malle_dips_pouches,16.52000000000001,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2017,4,Ur The Best Bellows,Malle ❤️ 🐸,104.78,60.88,Joe Mantegna,Malle ❤️ 🐸,43.9,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2017,6,malle_dips_pouches,Ur The Best Bellows,105.84,75.34,malle_dips_pouches,Joe Mantegna,30.5,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2019,2,ThreatLevelMidnight,Ginger FC,106.22,74.8,ThreatLevelMidnight,Ginger FC,31.42,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2023,6,Patty Primetimes,Ginger FC,106.58,71.3,Patty Primetimes,Ginger FC,35.28,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2018,13,Ginger FC,PickUpYourBratsMalle,106.7,80.34,Ginger FC,ThreatLevelMidnight,26.36,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2019,11,Voldemort,Big Sack Jack,107.08,60.34,Voldemort,Big Sack Jack,46.739999999999995,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2020,8,ThreatLevelMidnight,Patty Primetimes,107.22,88.16,ThreatLevelMidnight,Patty Primetimes,19.060000000000002,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2021,8,malle_dips_pouches,Uncle Rico,107.6,73.96,malle_dips_pouches,Uncle Rico,33.64,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2019,12,Patty Primetimes,Ginger FC,107.76,85.34,Patty Primetimes,Ginger FC,22.42,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2022,9,Post Mahomes,Uncle Rico,108.0,102.74,Post Mahomes,Uncle Rico,5.260000000000005,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2025,6,Patty Primetimes,Ginger FC,108.6,103.06,Patty Primetimes,Ginger FC,5.539999999999992,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2024,12,ThreatLevelMidnight,The Big Gronkowski,109.02,105.42,ThreatLevelMidnight,The Big Gronkowski,3.5999999999999943,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2021,11,Malle ❤️ 🐸,Uncle Rico,110.18,96.64,Malle ❤️ 🐸,Uncle Rico,13.540000000000006,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2019,8,Big Sack Jack,malle_dips_pouches,110.26,94.9,Big Sack Jack,malle_dips_pouches,15.36,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2022,10,malle_dips_pouches,Malle ❤️ 🐸,110.36,91.7,malle_dips_pouches,Malle ❤️ 🐸,18.659999999999997,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2024,6,Buttermilk Puuump,Joe Mantegna,110.6,103.32,Buttermilk Puuump,Joe Mantegna,7.280000000000001,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2021,9,Patty Primetimes,Uncle Rico,110.76,102.94,Patty Primetimes,Uncle Rico,7.820000000000007,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2025,2,Voldemort,Malle ❤️ 🐸,111.0,79.4,Voldemort,Malle ❤️ 🐸,31.599999999999994,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2022,6,Ginger FC,malle_dips_pouches,111.08,106.7,Ginger FC,malle_dips_pouches,4.3799999999999955,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2018,8,Uncle Rico,Big Sack Jack,111.24,98.9,Uncle Rico,Big Sack Jack,12.33999999999999,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2025,11,Pop Lockett Drop it,Buttermilk Puuump,112.1,83.46,Pop Lockett Drop it,Buttermilk Puuump,28.64,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2019,10,Big Sack Jack,Malle ❤️ 🐸,112.42,92.78,Big Sack Jack,Malle ❤️ 🐸,19.64,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2023,5,malle_dips_pouches,Patty Primetimes,112.96,110.92,malle_dips_pouches,Patty Primetimes,2.039999999999992,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2024,11,Malle ❤️ 🐸,Ginger FC,113.24,106.84,Malle ❤️ 🐸,Ginger FC,6.3999999999999915,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2022,14,Big Sack Jack,Malle ❤️ 🐸,113.26,94.98,Big Sack Jack,Malle ❤️ 🐸,18.28,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2024,4,The Big Gronkowski,Uncle Rico,114.98,91.4,The Big Gronkowski,Uncle Rico,23.58,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2025,3,Patty Primetimes,ThreatLevelMidnight,115.02,105.82,Patty Primetimes,ThreatLevelMidnight,9.200000000000003,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2019,9,Ginger FC,Malle ❤️ 🐸,115.7,58.04,Ginger FC,Malle ❤️ 🐸,57.660000000000004,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2024,3,Malle ❤️ 🐸,Patty Primetimes,115.74,83.98,Malle ❤️ 🐸,Patty Primetimes,31.75999999999999,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2019,1,Patty Primetimes,Ginger FC,117.1,98.8,Patty Primetimes,Ginger FC,18.299999999999997,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2025,1,Voldemort,Uncle Rico,117.12,93.92,Voldemort,Uncle Rico,23.200000000000003,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2019,3,Pop Lockett Drop it,Ginger FC,117.34,93.1,Pop Lockett Drop it,Ginger FC,24.24000000000001,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2018,10,Malle ❤️ 🐸,Uncle Rico,117.52,102.96,Malle ❤️ 🐸,Uncle Rico,14.560000000000002,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2025,12,Ginger FC,Buttermilk Puuump,118.22,111.06,Ginger FC,Buttermilk Puuump,7.159999999999997,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2022,1,Joe Mantegna,Post Mahomes,118.46,96.58,Joe Mantegna,Post Mahomes,21.879999999999995,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2020,10,Uncle Rico,The Big Gronkowski,118.66,88.24,Uncle Rico,The Big Gronkowski,30.42,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2020,12,Pop Lockett Drop it,Ginger FC,118.94,112.7,Pop Lockett Drop it,Ginger FC,6.239999999999995,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2021,3,Patty Primetimes,Ginger FC,119.02,93.44,Patty Primetimes,Ginger FC,25.58,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2022,5,The Big Gronkowski,Post Mahomes,119.14,80.84,The Big Gronkowski,Post Mahomes,38.3,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2023,7,ThreatLevelMidnight,The Big Gronkowski,119.5,74.56,ThreatLevelMidnight,The Big Gronkowski,44.94,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2018,11,Joe Mantegna,Ginger FC,119.92,104.94,Joe Mantegna,Ginger FC,14.980000000000004,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2023,11,Voldemort,Ginger FC,119.96,60.44,Voldemort,Ginger FC,59.519999999999996,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2020,13,Malle ❤️ 🐸,Patty Primetimes,120.0,89.9,Malle ❤️ 🐸,Patty Primetimes,30.099999999999994,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2023,4,Uncle Rico,Ginger FC,120.14,95.66,Uncle Rico,Ginger FC,24.480000000000004,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2024,1,malle_dips_pouches,Voldemort,120.32,104.08,malle_dips_pouches,Voldemort,16.239999999999995,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2020,4,Pop Lockett Drop it,Uncle Rico,120.48,105.22,Pop Lockett Drop it,Uncle Rico,15.260000000000005,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2024,2,The Big Gronkowski,Ginger FC,120.64,99.94,The Big Gronkowski,Ginger FC,20.700000000000003,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2023,8,Malle ❤️ 🐸,You Better Park It,120.66,93.48,Malle ❤️ 🐸,Buttermilk Puuump,27.179999999999993,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2022,4,Big Sack Jack,malle_dips_pouches,120.68,102.36,Big Sack Jack,malle_dips_pouches,18.320000000000007,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2023,1,Patty Primetimes,Pop Lockett Drop it,121.34,91.34,Patty Primetimes,Pop Lockett Drop it,30.0,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2021,6,ThreatLevelMidnight,Voldemort,121.68,105.0,ThreatLevelMidnight,Voldemort,16.680000000000007,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2023,10,Voldemort,Patty Primetimes,121.72,84.46,Voldemort,Patty Primetimes,37.260000000000005,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2020,5,Pop Lockett Drop it,The Big Gronkowski,121.74,113.62,Pop Lockett Drop it,The Big Gronkowski,8.11999999999999,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2025,5,Buttermilk Puuump,Post Mahomes,122.32,120.02,Buttermilk Puuump,Post Mahomes,2.299999999999997,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2018,1,Post Mahomes,PickUpYourBratsMalle,122.36,98.66,Post Mahomes,ThreatLevelMidnight,23.700000000000003,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2024,8,Malle ❤️ 🐸,Voldemort,122.74,103.92,Malle ❤️ 🐸,Voldemort,18.819999999999993,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2025,13,Pop Lockett Drop it,Uncle Rico,123.12,83.94,Pop Lockett Drop it,Uncle Rico,39.18000000000001,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2024,9,Malle ❤️ 🐸,Joe Mantegna,124.4,99.72,Malle ❤️ 🐸,Joe Mantegna,24.680000000000007,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2025,14,Joe Mantegna,The Big Gronkowski,124.88,101.34,Joe Mantegna,The Big Gronkowski,23.539999999999992,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2023,12,ThreatLevelMidnight,Malle ❤️ 🐸,125.36,121.8,ThreatLevelMidnight,Malle ❤️ 🐸,3.5600000000000023,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2024,14,malle_dips_pouches,Joe Mantegna,126.18,57.44,malle_dips_pouches,Joe Mantegna,68.74000000000001,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2020,11,Big Sack Jack,Joe Mantegna,126.32,81.36,Big Sack Jack,Joe Mantegna,44.959999999999994,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2021,5,Patty Primetimes,Big Sack Jack,126.7,114.88,Patty Primetimes,Big Sack Jack,11.820000000000007,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
