acquisition_id,year,canonical_team,player,player_position,acquisition_type,acquisition_datetime,drop_datetime,acquisition_week,candidate_weeks,roster_weeks,stint_points,primary_eligible,roster_match,roster_capture_rate
A00742,2020,Big Sack Jack,Mecole Hardman Jr.,,Free Agent,2020-10-28 21:19:00,,8,6,6,33.300000000000004,False,True,1.0
A00743,2020,Pop Lockett Drop it,Titans,,Free Agent,2020-10-28 09:46:00,2020-11-11 05:04:00,8,3,0,0.0,False,False,0.0
A00744,2020,Voldemort,Harrison Bryant,TE,Free Agent,2020-10-29 10:49:00,2020-11-04 05:16:00,8,2,1,2.0,True,True,0.5
A00745,2020,Big Sack Jack,David Moore,,Free Agent,2020-10-29 11:01:00,,8,6,6,39.6,False,True,1.0
A00746,2020,ThreatLevelMidnight,Giovani Bernard,RB,Free Agent,2020-10-03 10:06:00,2020-10-04 14:20:00,4,1,0,0.0,True,False,0.0
A00747,2020,Joe Mantegna,Jaguars,,Free Agent,2020-10-03 14:28:00,2020-10-15 08:43:00,4,3,0,0.0,False,False,0.0
A00748,2020,Joe Mantegna,Greg Ward,,Free Agent,2020-10-03 14:30:00,2020-10-28 03:57:00,4,5,4,34.0,False,True,0.8
A00749,2020,ThreatLevelMidnight,Mike Gesicki,TE,Free Agent,2020-10-30 21:24:00,2020-11-04 06:41:00,8,2,1,1.3,True,True,0.5
A00750,2020,Post Mahomes,Derek Carr,QB,Free Agent,2020-10-30 09:42:00,2020-11-03 08:44:00,8,2,1,14.54,True,True,0.5
A00751,2020,Big Sack Jack,Kirk Cousins,QB,Free Agent,2020-10-04 11:19:00,2020-10-11 11:41:00,4,2,1,16.9,True,True,0.5
A00752,2020,ThreatLevelMidnight,Russell Gage Jr.,WR,Free Agent,2020-10-04 14:20:00,2020-10-06 07:47:00,4,2,1,3.0,True,True,0.5
