acquisition_id,year,week,canonical_team,player,name_key,player_position,acquisition_type,acquisition_datetime,drop_datetime,calendar_week,roster_observed,fantasy_points,lineup_slot,primary_eligible
A01605,2023,6,Uncle Rico,Tank Dell,tankdell,,Waiver,2023-09-20 03:01:00,,3,True,0.0,BN,False
A01605,2023,7,Uncle Rico,Tank Dell,tankdell,,Waiver,2023-09-20 03:01:00,,3,True,0.0,BN,False
A01605,2023,8,Uncle Rico,Tank Dell,tankdell,,Waiver,2023-09-20 03:01:00,,3,True,4.6,BN,False
A01605,2023,9,Uncle Rico,Tank Dell,tankdell,,Waiver,2023-09-20 03:01:00,,3,True,26.6,BN,False
A01605,2023,10,Uncle Rico,Tank Dell,tankdell,,Waiver,2023-09-20 03:01:00,,3,True,15.9,BN,False
A01605,2023,11,Uncle Rico,Tank Dell,tankdell,,Waiver,2023-09-20 03:01:00,,3,True,24.9,W/R/T,False
A01605,2023,12,Uncle Rico,Tank Dell,tankdell,,Waiver,2023-09-20 03:01:00,,3,False,0.0,,False
A01605,2023,13,Uncle Rico,Tank Dell,tankdell,,Waiver,2023-09-20 03:01:00,,3,True,0.0,W/R/T,False
A01605,2023,14,Uncle Rico,Tank Dell,tankdell,,Waiver,2023-09-20 03:01:00,,3,False,0.0,,False
A01606,2023,3,Voldemort,Kareem Hunt,kareemhunt,RB,Waiver,2023-09-20 03:01:00,2023-11-29 05:28:00,3,True,4.5,BN,True
A01606,2023,4,Voldemort,Kareem Hunt,kareemhunt,RB,Waiver,2023-09-20 03:01:00,2023-11-29 05:28:00,3,True,1.2,BN,True
A01606,2023,5,Voldemort,Kareem Hunt,kareemhunt,RB,Waiver,2023-09-20 03:01:00,2023-11-29 05:28:00,3,True,0.0,BN,True
A01606,2023,6,Voldemort,Kareem Hunt,kareemhunt,RB,Waiver,2023-09-20 03:01:00,2023-11-29 05:28:00,3,True,14.6,BN,True
A01606,2023,7,Voldemort,Kareem Hunt,kareemhunt,RB,Waiver,2023-09-20 03:01:00,2023-11-29 05:28:00,3,True,15.1,BN,True
A01606,2023,8,Voldemort,Kareem Hunt,kareemhunt,RB,Waiver,2023-09-20 03:01:00,2023-11-29 05:28:00,3,True,13.2,RB,True
A01606,2023,9,Voldemort,Kareem Hunt,kareemhunt,RB,Waiver,2023-09-20 03:01:00,2023-11-29 05:28:00,3,True,9.8,W/R/T,True
A01606,2023,10,Voldemort,Kareem Hunt,kareemhunt,RB,Waiver,2023-09-20 03:01:00,2023-11-29 05:28:00,3,True,9.2,BN,True
A01606,2023,11,Voldemort,Kareem Hunt,kareemhunt,RB,Waiver,2023-09-20 03:01:00,2023-11-29 05:28:00,3,True,5.2,BN,True
A01606,2023,12,Voldemort,Kareem Hunt,kareemhunt,RB,Waiver,2023-09-20 03:01:00,2023-11-29 05:28:00,3,True,2.2,BN,True
A01606,2023,13,Voldemort,Kareem Hunt,kareemhunt,RB,Waiver,2023-09-20 03:01:00,2023-11-29 05:28:00,3,False,0.0,,True
A01607,2023,3,ThreatLevelMidnight,Zach Ertz,zachertz,,Free Agent,2023-09-20 15:26:00,2023-09-25 10:59:00,3,False,0.0,,False
A01608,2023,3,Pop Lockett Drop it,C.J. Stroud,cjstroud,QB,Free Agent,2023-09-21 15:09:00,,3,True,24.6,QB,True
A01608,2023,4,Pop Lockett Drop it,C.J. Stroud,cjstroud,QB,Free Agent,2023-09-21 15:09:00,,3,True,25.84,BN,True
A01608,2023,5,Pop Lockett Drop it,C.J. Stroud,cjstroud,QB,Free Agent,2023-09-21 15:09:00,,3,True,16.16,QB,True
A01608,2023,6,Pop Lockett Drop it,C.J. Stroud,cjstroud,QB,Free Agent,2023-09-21 15:09:00,,3,True,19.16,BN,True
A01608,2023,7,Pop Lockett Drop it,C.J. Stroud,cjstroud,QB,Free Agent,2023-09-21 15:09:00,,3,True,0.0,BN,True
A01608,2023,8,Pop Lockett Drop it,C.J. Stroud,cjstroud,QB,Free Agent,2023-09-21 15:09:00,,3,True,12.9,QB,True
A01608,2023,9,Pop Lockett Drop it,C.J. Stroud,cjstroud,QB,Free Agent,2023-09-21 15:09:00,,3,True,51.8,BN,True
A01608,2023,10,Pop Lockett Drop it,C.J. Stroud,cjstroud,QB,Free Agent,2023-09-21 15:09:00,,3,True,22.04,QB,True
A01608,2023,11,Pop Lockett Drop it,C.J. Stroud,cjstroud,QB,Free Agent,2023-09-21 15:09:00,,3,True,22.34,QB,True
A01608,2023,12,Pop Lockett Drop it,C.J. Stroud,cjstroud,QB,Free Agent,2023-09-21 15:09:00,,3,True,34.86,QB,True
A01608,2023,13,Pop Lockett Drop it,C.J. Stroud,cjstroud,QB,Free Agent,2023-09-21 15:09:00,,3,True,18.06,QB,True
A01608,2023,14,Pop Lockett Drop it,C.J. Stroud,cjstroud,QB,Free Agent,2023-09-21 15:09:00,,3,True,3.64,QB,True
A01609,2023,3,Joe Mantegna,Bengals,bengals,,Free Agent,2023-09-21 06:36:00,2023-10-04 08:35:00,3,False,0.0,,False
A01609,2023,4,Joe Mantegna,Bengals,bengals,,Free Agent,2023-09-21 06:36:00,2023-10-04 08:35:00,3,False,0.0,,False
A01609,2023,5,Joe Mantegna,Bengals,bengals,,Free Agent,2023-09-21 06:36:00,2023-10-04 08:35:00,3,False,0.0,,False
A01610,2023,3,Voldemort,Cam Akers,camakers,RB,Waiver,2023-09-24 02:21:00,2023-10-18 05:39:00,3,True,0.0,BN,True
A01610,2023,4,Voldemort,Cam Akers,camakers,RB,Waiver,2023-09-24 02:21:00,2023-10-18 05:39:00,3,True,6.1,BN,True
A01610,2023,5,Voldemort,Cam Akers,camakers,RB,Waiver,2023-09-24 02:21:00,2023-10-18 05:39:00,3,True,2.8,BN,True
A01610,2023,6,Voldemort,Cam Akers,camakers,RB,Waiver,2023-09-24 02:21:00,2023-10-18 05:39:00,3,True,2.0,BN,True
A01610,2023,7,Voldemort,Cam Akers,camakers,RB,Waiver,2023-09-24 02:21:00,2023-10-18 05:39:00,3,True,7.1,BN,True
A01611,2023,3,Voldemort,Tutu Atwell,tutuatwell,,Free Agent,2023-09-24 07:53:00,2023-10-11 02:50:00,3,True,15.2,BN,False
A01611,2023,4,Voldemort,Tutu Atwell,tutuatwell,,Free Agent,2023-09-24 07:53:00,2023-10-11 02:50:00,3,True,4.9,BN,False
A01611,2023,5,Voldemort,Tutu Atwell,tutuatwell,,Free Agent,2023-09-24 07:53:00,2023-10-11 02:50:00,3,True,7.9,BN,False
A01611,2023,6,Voldemort,Tutu Atwell,tutuatwell,,Free Agent,2023-09-24 07:53:00,2023-10-11 02:50:00,3,False,0.0,,False
A01612,2023,3,Patty Primetimes,Robert Woods,robertwoods,,Free Agent,2023-09-24 09:56:00,2023-10-18 02:45:00,3,True,4.9,BN,False
A01612,2023,4,Patty Primetimes,Robert Woods,robertwoods,,Free Agent,2023-09-24 09:56:00,2023-10-18 02:45:00,3,True,4.1,BN,False
A01612,2023,5,Patty Primetimes,Robert Woods,robertwoods,,Free Agent,2023-09-24 09:56:00,2023-10-18 02:45:00,3,True,4.5,BN,False
A01612,2023,6,Patty Primetimes,Robert Woods,robertwoods,,Free Agent,2023-09-24 09:56:00,2023-10-18 02:45:00,3,True,7.1,BN,False
A01612,2023,7,Patty Primetimes,Robert Woods,robertwoods,,Free Agent,2023-09-24 09:56:00,2023-10-18 02:45:00,3,False,0.0,,False
A01613,2023,4,Uncle Rico,Elijah Mitchell,elijahmitchell,,Free Agent,2023-09-27 12:38:00,2023-10-25 08:06:00,4,True,0.0,BN,False
A01613,2023,5,Uncle Rico,Elijah Mitchell,elijahmitchell,,Free Agent,2023-09-27 12:38:00,2023-10-25 08:06:00,4,True,0.0,BN,False
A01613,2023,6,Uncle Rico,Elijah Mitchell,elijahmitchell,,Free Agent,2023-09-27 12:38:00,2023-10-25 08:06:00,4,True,-0.3,BN,False
A01613,2023,7,Uncle Rico,Elijah Mitchell,elijahmitchell,,Free Agent,2023-09-27 12:38:00,2023-10-25 08:06:00,4,True,-0.1,BN,False
A01613,2023,8,Uncle Rico,Elijah Mitchell,elijahmitchell,,Free Agent,2023-09-27 12:38:00,2023-10-25 08:06:00,4,False,0.0,,False
A01614,2023,4,Ginger FC,Saints,saints,,Waiver,2023-09-27 02:59:00,2023-10-04 02:50:00,4,False,0.0,,False
A01614,2023,5,Ginger FC,Saints,saints,,Waiver,2023-09-27 02:59:00,2023-10-04 02:50:00,4,False,0.0,,False
A01615,2023,4,Ginger FC,Joshua Palmer,joshuapalmer,WR,Waiver,2023-09-27 02:59:00,,4,True,9.2,WR,True
A01615,2023,5,Ginger FC,Joshua Palmer,joshuapalmer,WR,Waiver,2023-09-27 02:59:00,,4,True,0.0,BN,True
A01615,2023,6,Ginger FC,Joshua Palmer,joshuapalmer,WR,Waiver,2023-09-27 02:59:00,,4,True,8.0,WR,True
A01615,2023,7,Ginger FC,Joshua Palmer,joshuapalmer,WR,Waiver,2023-09-27 02:59:00,,4,True,15.8,WR,True
A01615,2023,8,Ginger FC,Joshua Palmer,joshuapalmer,WR,Waiver,2023-09-27 02:59:00,,4,True,3.9,WR,True
A01615,2023,9,Ginger FC,Joshua Palmer,joshuapalmer,WR,Waiver,2023-09-27 02:59:00,,4,True,0.0,BN,True
A01615,2023,10,Ginger FC,Joshua Palmer,joshuapalmer,WR,Waiver,2023-09-27 02:59:00,,4,True,0.0,BN,True
A01615,2023,11,Ginger FC,Joshua Palmer,joshuapalmer,WR,Waiver,2023-09-27 02:59:00,,4,True,0.0,BN,True
A01615,2023,12,Ginger FC,Joshua Palmer,joshuapalmer,WR,Waiver,2023-09-27 02:59:00,,4,True,0.0,IR,True
A01615,2023,13,Ginger FC,Joshua Palmer,joshuapalmer,WR,Waiver,2023-09-27 02:59:00,,4,True,0.0,IR,True
A01615,2023,14,Ginger FC,Joshua Palmer,joshuapalmer,WR,Waiver,2023-09-27 02:59:00,,4,True,0.0,IR,True
A01616,2023,4,Joe Mantegna,Taysom Hill,taysomhill,TE,Waiver,2023-09-27 02:59:00,2023-10-04 02:50:00,4,True,2.72,BN,True
A01616,2023,5,Joe Mantegna,Taysom Hill,taysomhill,TE,Waiver,2023-09-27 02:59:00,2023-10-04 02:50:00,4,False,0.0,,True
A01617,2023,4,Patty Primetimes,Ezekiel Elliott,ezekielelliott,RB,Waiver,2023-09-27 02:59:00,2023-11-08 08:30:00,4,True,3.2,BN,True
A01617,2023,5,Patty Primetimes,Ezekiel Elliott,ezekielelliott,RB,Waiver,2023-09-27 02:59:00,2023-11-08 08:30:00,4,True,5.8,BN,True
A01617,2023,6,Patty Primetimes,Ezekiel Elliott,ezekielelliott,RB,Waiver,2023-09-27 02:59:00,2023-11-08 08:30:00,4,True,11.4,BN,True
A01617,2023,7,Patty Primetimes,Ezekiel Elliott,ezekielelliott,RB,Waiver,2023-09-27 02:59:00,2023-11-08 08:30:00,4,True,9.1,BN,True
A01617,2023,8,Patty Primetimes,Ezekiel Elliott,ezekielelliott,RB,Waiver,2023-09-27 02:59:00,2023-11-08 08:30:00,4,True,3.6,BN,True
A01617,2023,9,Patty Primetimes,Ezekiel Elliott,ezekielelliott,RB,Waiver,2023-09-27 02:59:00,2023-11-08 08:30:00,4,True,4.7,RB,True
A01617,2023,10,Patty Primetimes,Ezekiel Elliott,ezekielelliott,RB,Waiver,2023-09-27 02:59:00,2023-11-08 08:30:00,4,False,0.0,,True
A01618,2023,4,Pop Lockett Drop it,Steelers,steelers,,Waiver,2023-09-27 02:59:00,2023-10-04 02:50:00,4,False,0.0,,False
A01618,2023,5,Pop Lockett Drop it,Steelers,steelers,,Waiver,2023-09-27 02:59:00,2023-10-04 02:50:00,4,False,0.0,,False
A01619,2023,4,Uncle Rico,Jerick McKinnon,jerickmckinnon,RB,Free Agent,2023-09-27 15:52:00,2023-10-04 06:33:00,4,True,0.7,BN,True
A01619,2023,5,Uncle Rico,Jerick McKinnon,jerickmckinnon,RB,Free Agent,2023-09-27 15:52:00,2023-10-04 06:33:00,4,False,0.0,,True
A01620,2023,4,Post Mahomes,Elijah Moore,elijahmoore,WR,Free Agent,2023-09-27 07:19:00,2023-10-04 04:42:00,4,True,1.0,BN,True
A01620,2023,5,Post Mahomes,Elijah Moore,elijahmoore,WR,Free Agent,2023-09-27 07:19:00,2023-10-04 04:42:00,4,False,0.0,,True
A01621,2023,4,Buttermilk Puuump,Browns,browns,,Free Agent,2023-09-27 07:38:00,2023-10-08 09:07:00,4,False,0.0,,False
A01621,2023,5,Buttermilk Puuump,Browns,browns,,Free Agent,2023-09-27 07:38:00,2023-10-08 09:07:00,4,False,0.0,,False
A01622,2023,1,Post Mahomes,Van Jefferson,vanjefferson,,Free Agent,2023-09-05 16:39:00,2023-09-06 16:00:00,1,False,0.0,,False
A01623,2023,1,ThreatLevelMidnight,Saints,saints,,Free Agent,2023-09-05 08:59:00,2023-09-20 03:01:00,1,False,0.0,,False
A01623,2023,2,ThreatLevelMidnight,Saints,saints,,Free Agent,2023-09-05 08:59:00,2023-09-20 03:01:00,1,False,0.0,,False
A01623,2023,3,ThreatLevelMidnight,Saints,saints,,Free Agent,2023-09-05 08:59:00,2023-09-20 03:01:00,1,False,0.0,,False
A01624,2023,1,ThreatLevelMidnight,Chuba Hubbard,chubahubbard,RB,Free Agent,2023-09-06 22:17:00,2023-09-09 21:24:00,1,False,0.0,,True
A01625,2023,1,Post Mahomes,Kareem Hunt,kareemhunt,RB,Free Agent,2023-09-06 16:00:00,2023-09-13 03:04:00,1,True,0.0,BN,True
A01625,2023,2,Post Mahomes,Kareem Hunt,kareemhunt,RB,Free Agent,2023-09-06 16:00:00,2023-09-13 03:04:00,1,False,0.0,,True
A01626,2023,1,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,6.9,TE,True
A01626,2023,2,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,5.8,BN,True
A01626,2023,3,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,3.2,BN,True
A01626,2023,4,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,24.1,BN,True
A01626,2023,5,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,12.7,BN,True
A01626,2023,6,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,1.9,BN,True
A01626,2023,7,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,0.0,BN,True
A01626,2023,8,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,12.9,BN,True
A01626,2023,9,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,20.5,BN,True
A01626,2023,10,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,7.1,TE,True
A01626,2023,11,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,3.5,BN,True
A01626,2023,12,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,7.8,BN,True
A01626,2023,13,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,0.0,BN,True
A01626,2023,14,Buttermilk Puuump,Cole Kmet,colekmet,TE,Free Agent,2023-09-07 16:06:00,,1,True,9.1,BN,True
A01627,2023,1,Ginger FC,Van Jefferson,vanjefferson,,Waiver,2023-09-09 02:38:00,2023-09-10 14:33:00,1,False,0.0,,False
A01628,2023,1,ThreatLevelMidnight,Isaiah Likely,isaiahlikely,TE,Free Agent,2023-09-09 21:24:00,2023-09-13 08:15:00,1,True,0.9,TE,True
A01628,2023,2,ThreatLevelMidnight,Isaiah Likely,isaiahlikely,TE,Free Agent,2023-09-09 21:24:00,2023-09-13 08:15:00,1,False,0.0,,True
A01629,2024,1,Pop Lockett Drop it,Taysom Hill,taysomhill,,Waiver,2024-08-29 02:09:00,2024-09-29 09:50:00,1,True,4.1,BN,False
A01629,2024,2,Pop Lockett Drop it,Taysom Hill,taysomhill,,Waiver,2024-08-29 02:09:00,2024-09-29 09:50:00,1,False,0.0,,False
A01629,2024,3,Pop Lockett Drop it,Taysom Hill,taysomhill,,Waiver,2024-08-29 02:09:00,2024-09-29 09:50:00,1,False,0.0,,False
A01629,2024,4,Pop Lockett Drop it,Taysom Hill,taysomhill,,Waiver,2024-08-29 02:09:00,2024-09-29 09:50:00,1,False,0.0,,False
A01630,2024,1,ThreatLevelMidnight,Bengals,bengals,,Free Agent,2024-08-29 05:59:00,2024-09-11 02:10:00,1,False,0.0,,False
A01630,2024,2,ThreatLevelMidnight,Bengals,bengals,,Free Agent,2024-08-29 05:59:00,2024-09-11 02:10:00,1,False,0.0,,False
A01631,2024,1,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,2,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,3,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,4,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,5,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,6,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,7,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,8,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,9,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,10,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,11,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,12,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,13,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01631,2024,14,ThreatLevelMidnight,Kendre Miller,kendremiller,,Free Agent,2024-08-30 07:48:00,,1,False,0.0,,False
A01632,2024,13,Buttermilk Puuump,Colts,colts,,Free Agent,2024-12-01 11:47:00,2024-12-05 17:53:00,13,False,0.0,,False
A01632,2024,14,Buttermilk Puuump,Colts,colts,,Free Agent,2024-12-01 11:47:00,2024-12-05 17:53:00,13,False,0.0,,False
A01655,2024,14,Pop Lockett Drop it,Will Levis,willlevis,QB,Free Agent,2024-12-04 10:47:00,,14,False,0.0,,True
A01656,2024,14,Pop Lockett Drop it,Younghoe Koo,younghoekoo,,Free Agent,2024-12-04 12:27:00,,14,False,0.0,,False
A01657,2024,14,Uncle Rico,Noah Gray,noahgray,TE,Free Agent,2024-12-04 12:29:00,,14,False,0.0,,True
A01658,2024,14,Patty Primetimes,Isaac Guerendo,isaacguerendo,RB,Waiver,2024-12-04 02:39:00,,14,False,0.0,,True
A01659,2024,14,Pop Lockett Drop it,Saints,saints,,Waiver,2024-12-04 02:39:00,,14,False,0.0,,False
A01660,2024,14,Pop Lockett Drop it,Evan McPherson,evanmcpherson,,Waiver,2024-12-04 02:39:00,2024-12-04 12:27:00,14,False,0.0,,False
A01661,2024,14,Pop Lockett Drop it,Jordan Mason,jordanmason,RB,Waiver,2024-12-04 02:39:00,2024-12-04 10:47:00,14,False,0.0,,True
A01662,2024,14,ThreatLevelMidnight,Eagles,eagles,,Waiver,2024-12-04 02:39:00,2024-12-18 08:36:00,14,False,0.0,,False
A01663,2024,14,ThreatLevelMidnight,Adam Thielen,adamthielen,,Waiver,2024-12-04 02:39:00,,14,False,0.0,,False
A01664,2024,14,Post Mahomes,Russell Wilson,russellwilson,QB,Free Agent,2024-12-04 03:48:00,2024-12-10 10:39:00,14,True,20.02,QB,True
A01665,2024,14,Post Mahomes,Tyler Bass,tylerbass,,Free Agent,2024-12-04 03:49:00,2024-12-11 09:15:00,14,True,6.0,K,False
A01666,2024,14,Malle ❤️ 🐸,Matthew Wright,matthewwright,,Free Agent,2024-12-05 16:14:00,2024-12-27 15:13:00,14,False,0.0,,False
A01667,2024,14,Buttermilk Puuump,Titans,titans,,Free Agent,2024-12-05 17:53:00,,14,False,0.0,,False
A01668,2024,14,Uncle Rico,Xavier Legette,xavierlegette,WR,Free Agent,2024-12-05 18:35:00,,14,False,0.0,,True
A01669,2024,14,Post Mahomes,Ka'imi Fairbairn,kaimifairbairn,,Waiver,2024-12-07 02:27:00,,14,True,0.0,BN,False
A01670,2024,14,malle_dips_pouches,Isaiah Davis,isaiahdavis,RB,Free Agent,2024-12-08 11:47:00,,14,False,0.0,,True
A01671,2024,14,malle_dips_pouches,Tyler Allgeier,tylerallgeier,RB,Free Agent,2024-12-08 11:49:00,,14,False,0.0,,True
A01672,2024,14,Malle ❤️ 🐸,Tank Bigsby,tankbigsby,RB,Free Agent,2024-12-08 08:57:00,,14,False,0.0,,True
A01673,2024,10,malle_dips_pouches,Sam Darnold,samdarnold,QB,Free Agent,2024-11-10 10:20:00,,10,False,0.0,,True
A01673,2024,11,malle_dips_pouches,Sam Darnold,samdarnold,QB,Free Agent,2024-11-10 10:20:00,,10,False,0.0,,True
A01673,2024,12,malle_dips_pouches,Sam Darnold,samdarnold,QB,Free Agent,2024-11-10 10:20:00,,10,False,0.0,,True
A01673,2024,13,malle_dips_pouches,Sam Darnold,samdarnold,QB,Free Agent,2024-11-10 10:20:00,,10,True,23.6,QB,True
A01673,2024,14,malle_dips_pouches,Sam Darnold,samdarnold,QB,Free Agent,2024-11-10 10:20:00,,10,False,0.0,,True
A01674,2024,10,Joe Mantegna,Jonnu Smith,jonnusmith,,Free Agent,2024-11-10 07:16:00,2024-11-15 07:08:00,10,True,6.0,W/R/T,False
A01674,2024,11,Joe Mantegna,Jonnu Smith,jonnusmith,,Free Agent,2024-11-10 07:16:00,2024-11-15 07:08:00,10,False,0.0,,False
A01675,2024,11,Pop Lockett Drop it,Dolphins,dolphins,,Free Agent,2024-11-13 10:58:00,2024-11-20 02:32:00,11,False,0.0,,False
A01675,2024,12,Pop Lockett Drop it,Dolphins,dolphins,,Free Agent,2024-11-13 10:58:00,2024-11-20 02:32:00,11,False,0.0,,False
A01676,2024,11,Pop Lockett Drop it,Dalton Schultz,daltonschultz,TE,Free Agent,2024-11-13 10:59:00,2024-11-20 02:32:00,11,True,5.8,TE,True
A01676,2024,12,Pop Lockett Drop it,Dalton Schultz,daltonschultz,TE,Free Agent,2024-11-13 10:59:00,2024-11-20 02:32:00,11,False,0.0,,True
A01677,2024,11,ThreatLevelMidnight,Texans,texans,,Waiver,2024-11-13 02:25:00,2024-12-04 02:39:00,11,False,0.0,,False
A01677,2024,12,ThreatLevelMidnight,Texans,texans,,Waiver,2024-11-13 02:25:00,2024-12-04 02:39:00,11,False,0.0,,False
A01677,2024,13,ThreatLevelMidnight,Texans,texans,,Waiver,2024-11-13 02:25:00,2024-12-04 02:39:00,11,False,0.0,,False
A01677,2024,14,ThreatLevelMidnight,Texans,texans,,Waiver,2024-11-13 02:25:00,2024-12-04 02:39:00,11,False,0.0,,False
A01678,2024,11,ThreatLevelMidnight,Justin Herbert,justinherbert,QB,Waiver,2024-11-13 02:25:00,2024-12-02 14:40:00,11,True,28.38,QB,True
A01678,2024,12,ThreatLevelMidnight,Justin Herbert,justinherbert,QB,Waiver,2024-11-13 02:25:00,2024-12-02 14:40:00,11,False,0.0,,True
A01678,2024,13,ThreatLevelMidnight,Justin Herbert,justinherbert,QB,Waiver,2024-11-13 02:25:00,2024-12-02 14:40:00,11,False,0.0,,True
A01679,2024,11,ThreatLevelMidnight,Audric Estime,audricestime,RB,Waiver,2024-11-13 02:25:00,2024-11-20 02:32:00,11,True,4.0,RB,True
A01679,2024,12,ThreatLevelMidnight,Audric Estime,audricestime,RB,Waiver,2024-11-13 02:25:00,2024-11-20 02:32:00,11,False,0.0,,True
A01680,2024,11,Post Mahomes,Packers,packers,,Free Agent,2024-11-13 02:29:00,2024-11-19 09:55:00,11,False,0.0,,False
A01680,2024,12,Post Mahomes,Packers,packers,,Free Agent,2024-11-13 02:29:00,2024-11-19 09:55:00,11,False,0.0,,False
A01681,2024,11,Uncle Rico,Browns,browns,,Free Agent,2024-11-14 18:29:00,,11,False,0.0,,False
A01681,2024,12,Uncle Rico,Browns,browns,,Free Agent,2024-11-14 18:29:00,,11,False,0.0,,False
A01681,2024,13,Uncle Rico,Browns,browns,,Free Agent,2024-11-14 18:29:00,,11,False,0.0,,False
A01681,2024,14,Uncle Rico,Browns,browns,,Free Agent,2024-11-14 18:29:00,,11,False,0.0,,False
A01682,2024,11,Joe Mantegna,Rams,rams,,Free Agent,2024-11-14 06:50:00,,11,False,0.0,,False
A01682,2024,12,Joe Mantegna,Rams,rams,,Free Agent,2024-11-14 06:50:00,,11,False,0.0,,False
A01682,2024,13,Joe Mantegna,Rams,rams,,Free Agent,2024-11-14 06:50:00,,11,False,0.0,,False
A01682,2024,14,Joe Mantegna,Rams,rams,,Free Agent,2024-11-14 06:50:00,,11,False,0.0,,False
A01683,2024,11,Joe Mantegna,Jerome Ford,jeromeford,RB,Free Agent,2024-11-15 11:43:00,,11,False,0.0,,True
A01683,2024,12,Joe Mantegna,Jerome Ford,jeromeford,RB,Free Agent,2024-11-15 11:43:00,,11,True,3.2,RB,True
A01683,2024,13,Joe Mantegna,Jerome Ford,jeromeford,RB,Free Agent,2024-11-15 11:43:00,,11,False,0.0,,True
A01683,2024,14,Joe Mantegna,Jerome Ford,jeromeford,RB,Free Agent,2024-11-15 11:43:00,,11,False,0.0,,True
A01684,2024,11,Voldemort,Dawson Knox,dawsonknox,TE,Free Agent,2024-11-16 14:20:00,2024-11-20 06:59:00,11,True,6.0,TE,True
A01684,2024,12,Voldemort,Dawson Knox,dawsonknox,TE,Free Agent,2024-11-16 14:20:00,2024-11-20 06:59:00,11,False,0.0,,True
A01685,2024,11,The Big Gronkowski,Broncos,broncos,,Free Agent,2024-11-17 10:15:00,,11,False,0.0,,False
A01685,2024,12,The Big Gronkowski,Broncos,broncos,,Free Agent,2024-11-17 10:15:00,,11,False,0.0,,False
A01685,2024,13,The Big Gronkowski,Broncos,broncos,,Free Agent,2024-11-17 10:15:00,,11,False,0.0,,False
A01685,2024,14,The Big Gronkowski,Broncos,broncos,,Free Agent,2024-11-17 10:15:00,,11,False,0.0,,False
A01686,2024,11,The Big Gronkowski,Braelon Allen,braelonallen,RB,Free Agent,2024-11-17 10:17:00,2024-11-24 08:29:00,11,False,0.0,,True
A01686,2024,12,The Big Gronkowski,Braelon Allen,braelonallen,RB,Free Agent,2024-11-17 10:17:00,2024-11-24 08:29:00,11,False,0.0,,True
A01687,2024,11,malle_dips_pouches,Cameron Dicker,camerondicker,,Free Agent,2024-11-17 11:28:00,,11,False,0.0,,False
A01687,2024,12,malle_dips_pouches,Cameron Dicker,camerondicker,,Free Agent,2024-11-17 11:28:00,,11,False,0.0,,False
