year,week,fantasy_team,opponent,actual_score,yahoo_team_score,optimal_score,points_left_on_bench,lineup_efficiency_pct,avoidable_start_count,missed_start_count,should_have_benched,should_have_started
2020,13,malle_dips_pouches,ThreatLevelMidnight,140.3,140.3,154.1,13.8,91.04,3,3,Myles Gaskin (RB) | Hunter Henry (TE) | Deebo Samuel Sr. (WR),Darrell Henderson Jr. (RB) | Eric Ebron (TE) | Amari Cooper (WR)
2021,1,Big Sack Jack,ThreatLevelMidnight,129.38,129.38,143.28,13.9,90.3,1,1,James Robinson (RB),Sterling Shepard (WR)
2021,1,Ginger FC,Pop Lockett Drop it,120.32,120.32,164.12,43.8,73.31,3,3,Aaron Rodgers (QB) | Ezekiel Elliott (RB) | DK Metcalf (WR),Devin Singletary (RB) | Jarvis Landry (WR) | Jameis Winston (QB)
2021,1,Joe Mantegna,malle_dips_pouches,107.28,107.28,116.94,9.66,91.74,1,1,Justin Herbert (QB),Kirk Cousins (QB)
2021,1,Malle ❤️ 🐸,The Big Gronkowski,140.56,140.56,168.86,28.3,83.24,2,2,Raheem Mostert (RB) | Mike Evans (WR),Phillip Lindsay (RB) | Adam Thielen (WR)
2021,1,Patty Primetimes,Post Mahomes,103.1,103.1,121.8,18.7,84.65,2,2,Clyde Edwards-Helaire (RB) | Julio Jones (WR),DeVonta Smith (WR) | Nelson Agholor (WR)
2021,1,Pop Lockett Drop it,Ginger FC,103.44,103.44,117.94,14.5,87.71,1,1,Courtland Sutton (WR),Hollywood Brown (WR)
2021,1,Post Mahomes,Patty Primetimes,109.06,109.06,127.06,18.0,85.83,3,3,(Empty) (DEF) | Saquon Barkley (RB) | Brandon Aiyuk (WR),Kenny Golladay (WR) | Latavius Murray (RB) | Ravens - DEF (DEF)
2021,1,The Big Gronkowski,Malle ❤️ 🐸,139.34,139.34,146.64,7.3,95.02,2,2,Najee Harris (RB) | Chase Claypool (WR),Nyheim Miller-Hines (RB) | Cole Beasley (WR)
2021,1,ThreatLevelMidnight,Big Sack Jack,138.26,138.26,159.76,21.5,86.54,2,2,Mike Davis (RB) | Davante Adams (WR),Corey Davis (WR) | Jaylen Waddle (WR)
2021,1,Uncle Rico,Voldemort,102.4,102.4,129.68,27.28,78.96,3,3,Lamar Jackson (QB) | Allen Robinson (WR) | Sammy Watkins (WR),Antonio Brown (WR) | DJ Chark (WR) | Trevor Lawrence (QB)
2021,1,Voldemort,Uncle Rico,127.66,127.66,150.02,22.36,85.1,2,2,Calvin Ridley (WR) | Justin Jefferson (WR),Chase Edmonds (RB) | Deebo Samuel Sr. (WR)
2021,1,malle_dips_pouches,Joe Mantegna,98.48,98.48,124.98,26.5,78.8,2,2,Aaron Jones Sr. (RB) | Tyler Boyd (WR),Mike Williams (WR) | Marvin Jones Jr. (WR)
2021,2,Big Sack Jack,Pop Lockett Drop it,109.02,109.02,115.82,6.8,94.13,1,1,Kenny Gainwell (RB),Sterling Shepard (WR)
2021,2,Ginger FC,Post Mahomes,129.6,129.6,141.8,12.2,91.4,1,1,Amari Cooper (WR),Devin Singletary (RB)
2021,2,Joe Mantegna,Uncle Rico,96.42,96.42,120.86,24.44,79.78,3,3,Commanders - DEF (DEF) | Justin Herbert (QB) | Miles Sanders (RB),Kirk Cousins (QB) | Zach Pascal (WR) | Broncos - DEF (DEF)
2021,2,Malle ❤️ 🐸,Patty Primetimes,127.84,127.84,140.74,12.9,90.83,2,2,Mark Ingram II (RB) | Tyreek Hill (WR),Phillip Lindsay (RB) | Adam Thielen (WR)
2021,2,Patty Primetimes,Malle ❤️ 🐸,91.36,91.36,118.4,27.04,77.16,5,5,Josh Allen (QB) | Alvin Kamara (RB) | Clyde Edwards-Helaire (RB) | Dallas Goedert (TE) | DeVonta Smith (WR),Julio Jones (WR) | Kenyan Drake (RB) | Matt Ryan (QB) | Mike Gesicki (TE) | Darnell Mooney (WR)
2021,2,Pop Lockett Drop it,Big Sack Jack,116.82,116.82,138.32,21.5,84.46,3,3,Jamaal Williams (RB) | Robbie Chosen (WR) | Stefon Diggs (WR),Henry Ruggs III (WR) | Hollywood Brown (WR) | David Johnson (RB)
2021,2,Post Mahomes,Ginger FC,119.6,119.6,149.5,29.9,80.0,3,3,Jonathan Taylor (RB) | Saquon Barkley (RB) | Kenny Golladay (WR),J.D. McKissic (RB) | Tony Pollard (RB) | Latavius Murray (RB)
2021,2,The Big Gronkowski,Voldemort,137.42,137.42,145.52,8.1,94.43,1,1,Chase Claypool (WR),Michael Pittman Jr. (WR)
2021,2,ThreatLevelMidnight,malle_dips_pouches,108.52,108.52,112.02,3.5,96.88,1,1,Elijah Mitchell (RB),Mike Davis (RB)
2021,2,Uncle Rico,Joe Mantegna,146.36,146.36,161.46,15.1,90.65,2,2,Allen Robinson (WR) | Antonio Brown (WR),James White (RB) | Tim Patrick (WR)
2021,2,Voldemort,The Big Gronkowski,92.88,92.88,97.38,4.5,95.38,2,2,David Montgomery (RB) | Tyler Higbee (TE),Hunter Henry (TE) | Chase Edmonds (RB)
2021,2,malle_dips_pouches,ThreatLevelMidnight,121.28,121.28,142.78,21.5,84.94,2,2,Kareem Hunt (RB) | A.J. Brown (WR),Mike Williams (WR) | Marvin Jones Jr. (WR)
2021,3,Big Sack Jack,Post Mahomes,101.4,101.4,115.6,14.2,87.72,2,2,Kenny Gainwell (RB) | JuJu Smith-Schuster (WR),Mecole Hardman Jr. (WR) | Marquez Callaway (WR)
2021,3,Ginger FC,Patty Primetimes,93.44,93.44,106.14,12.7,88.03,2,2,Amari Cooper (WR) | DeAndre Hopkins (WR),Javonte Williams (RB) | Cedrick Wilson Jr. (WR)
2021,3,Joe Mantegna,The Big Gronkowski,111.14,111.14,111.14,0.0,100.0,0,0,,
2021,3,Malle ❤️ 🐸,Voldemort,94.08,94.08,118.88,24.8,79.14,2,2,Damien Harris (RB) | Tyreek Hill (WR),Adam Thielen (WR) | Alexander Mattison (RB)
2021,3,Patty Primetimes,Ginger FC,119.02,119.02,133.72,14.7,89.01,2,2,Dallas Goedert (TE) | Kenyan Drake (RB),Mike Gesicki (TE) | Clyde Edwards-Helaire (RB)
2021,3,Pop Lockett Drop it,malle_dips_pouches,110.64,110.64,127.34,16.7,86.89,2,2,Courtland Sutton (WR) | Robbie Chosen (WR),Jamaal Williams (RB) | Henry Ruggs III (WR)
2021,3,Post Mahomes,Big Sack Jack,85.74,85.74,106.14,20.4,80.78,3,3,Jonathan Taylor (RB) | CeeDee Lamb (WR) | Rondale Moore (WR),Kenny Golladay (WR) | Brandon Aiyuk (WR) | Zack Moss (RB)
2021,3,The Big Gronkowski,Joe Mantegna,132.82,132.82,145.32,12.5,91.4,2,2,Chase Claypool (WR) | Tyler Lockett (WR),Nyheim Miller-Hines (RB) | Cole Beasley (WR)
2021,3,ThreatLevelMidnight,Uncle Rico,122.22,122.22,126.12,3.9,96.91,2,2,Mike Davis (RB) | Trey Sermon (FLEX),Jakobi Meyers (WR) | Chuba Hubbard (RB)
2021,3,Uncle Rico,ThreatLevelMidnight,114.18,114.18,122.78,8.6,93.0,1,1,Allen Robinson (WR),Tim Patrick (WR)
2021,3,Voldemort,Malle ❤️ 🐸,99.62,99.62,115.12,15.5,86.54,3,3,Nick Chubb (RB) | David Montgomery (RB) | Deebo Samuel Sr. (WR),Cordarrelle Patterson (RB) | Chase Edmonds (RB) | Christian Kirk (WR)
2021,3,malle_dips_pouches,Pop Lockett Drop it,123.88,123.88,154.48,30.6,80.19,2,2,Aaron Jones Sr. (RB) | A.J. Brown (WR),Mike Williams (WR) | James Conner (RB)
2021,4,Big Sack Jack,Ginger FC,131.22,131.22,138.02,6.8,95.07,2,2,Melvin Gordon III (RB) | JuJu Smith-Schuster (WR),Marquez Callaway (WR) | Josh Jacobs (RB)
2021,4,Ginger FC,Big Sack Jack,143.62,143.62,144.02,0.4,99.72,1,1,DeAndre Hopkins (WR),Devin Singletary (RB)
2021,4,Joe Mantegna,Malle ❤️ 🐸,101.18,101.18,129.38,28.2,78.2,4,4,Myles Gaskin (RB) | Miles Sanders (RB) | George Kittle (TE) | Dalvin Cook (RB),Ronald Jones (RB) | Hunter Renfrow (WR) | Brandon Bolden (RB) | Jared Cook (TE)
2021,4,Malle ❤️ 🐸,Joe Mantegna,95.46,95.46,119.28,23.82,80.03,2,2,Tom Brady (QB) | T.J. Hockenson (TE),Jalen Hurts (QB) | Jonnu Smith (TE)
2021,4,Patty Primetimes,Voldemort,108.62,108.62,138.42,29.8,78.47,3,3,Josh Allen (QB) | Chris Carson (RB) | Chester Rogers (WR),Darnell Mooney (WR) | Mike Gesicki (TE) | Matt Ryan (QB)
2021,4,Pop Lockett Drop it,Uncle Rico,89.7,89.7,108.9,19.2,82.37,2,2,Courtland Sutton (WR) | Robbie Chosen (WR),Hollywood Brown (WR) | DeVante Parker (WR)
2021,4,Post Mahomes,malle_dips_pouches,129.72,129.72,141.82,12.1,91.47,1,1,CeeDee Lamb (WR),J.D. McKissic (RB)
2021,4,The Big Gronkowski,ThreatLevelMidnight,92.3,92.3,101.92,9.62,90.56,2,2,Matthew Stafford (QB) | Cole Beasley (WR),AJ Dillon (RB) | Joe Burrow (QB)
2021,4,ThreatLevelMidnight,The Big Gronkowski,115.96,115.96,123.26,7.3,94.08,2,2,Chuba Hubbard (RB) | Chris Godwin Jr. (WR),Jakobi Meyers (WR) | Mike Davis (RB)
2021,4,Uncle Rico,Pop Lockett Drop it,83.94,83.94,99.54,15.6,84.33,2,2,Peyton Barber (RB) | Odell Beckham Jr. (WR),Antonio Brown (WR) | Michael Carter (RB)
2021,4,Voldemort,Patty Primetimes,142.82,142.82,168.32,25.5,84.85,2,2,Nick Chubb (RB) | Calvin Ridley (WR),Cordarrelle Patterson (RB) | Chase Edmonds (RB)
2021,4,malle_dips_pouches,Post Mahomes,105.64,105.64,140.64,35.0,75.11,4,4,Aaron Jones Sr. (RB) | D'Andre Swift (RB) | Logan Thomas (TE) | Mike Williams (WR),Kareem Hunt (RB) | James Conner (RB) | Evan Engram (TE) | Darrel Williams (RB)
2021,5,Big Sack Jack,Patty Primetimes,114.88,114.88,137.88,23.0,83.32,2,2,Melvin Gordon III (RB) | DJ Moore (WR),Marquez Callaway (WR) | Mecole Hardman Jr. (WR)
2021,5,Ginger FC,malle_dips_pouches,160.66,160.66,160.66,0.0,100.0,0,0,,
2021,5,Joe Mantegna,Voldemort,101.52,101.52,131.12,29.6,77.43,2,2,Ronald Jones (RB) | A.J. Green (WR),Myles Gaskin (RB) | Hunter Renfrow (WR)
2021,5,Malle ❤️ 🐸,ThreatLevelMidnight,122.94,122.94,142.64,19.7,86.19,2,2,Mark Ingram II (RB) | T.J. Hockenson (TE),Jonnu Smith (TE) | Alexander Mattison (RB)
2021,5,Patty Primetimes,Big Sack Jack,126.7,126.7,128.8,2.1,98.37,1,1,Clyde Edwards-Helaire (RB),Darnell Mooney (WR)
2021,5,Pop Lockett Drop it,The Big Gronkowski,124.24,124.24,127.74,3.5,97.26,1,1,Jamaal Williams (RB),Sony Michel (RB)
2021,5,Post Mahomes,Uncle Rico,103.96,103.96,123.06,19.1,84.48,2,2,Saquon Barkley (RB) | Odell Beckham Jr. (WR),Tony Pollard (RB) | Zack Moss (RB)
2021,5,The Big Gronkowski,Pop Lockett Drop it,104.3,104.3,142.54,38.24,73.17,4,4,Matthew Stafford (QB) | Cole Beasley (WR) | Cooper Kupp (WR) | Tyler Lockett (WR),Michael Pittman Jr. (WR) | Chase Claypool (WR) | Joe Burrow (QB) | AJ Dillon (RB)
2021,5,ThreatLevelMidnight,Malle ❤️ 🐸,102.78,102.78,114.78,12.0,89.55,1,1,Jaylen Waddle (WR),Samaje Perine (RB)
2021,5,Uncle Rico,Post Mahomes,191.08,191.08,201.78,10.7,94.7,2,2,Latavius Murray (RB) | Allen Robinson (WR),Tim Patrick (WR) | Khalil Herbert (RB)
2021,5,Voldemort,Joe Mantegna,142.98,142.98,147.28,4.3,97.08,1,1,Deebo Samuel Sr. (WR),Emmanuel Sanders (WR)
2021,5,malle_dips_pouches,Ginger FC,96.48,96.48,144.98,48.5,66.55,2,2,Marvin Jones Jr. (WR) | Tyler Boyd (WR),Mike Williams (WR) | Kareem Hunt (RB)
2021,6,Big Sack Jack,malle_dips_pouches,127.48,127.48,127.48,0.0,100.0,0,0,,
2021,6,Ginger FC,Uncle Rico,120.6,120.6,122.6,2.0,98.37,1,1,Amari Cooper (WR),T.Y. Hilton (WR)
2021,6,Joe Mantegna,Patty Primetimes,79.8,79.8,119.52,39.72,66.77,3,3,Justin Herbert (QB) | Myles Gaskin (RB) | Terry McLaurin (WR),Dalvin Cook (RB) | Kirk Cousins (QB) | Hunter Renfrow (WR)
2021,6,Malle ❤️ 🐸,Pop Lockett Drop it,118.08,118.08,143.7,25.62,82.17,2,2,Tom Brady (QB) | Mike Evans (WR),Jalen Hurts (QB) | Adam Thielen (WR)
2021,6,Patty Primetimes,Joe Mantegna,97.32,97.32,102.72,5.4,94.74,1,1,DeVonta Smith (WR),Hunter Henry (TE)
2021,6,Pop Lockett Drop it,Malle ❤️ 🐸,93.26,93.26,107.76,14.5,86.54,2,2,Jamaal Williams (RB) | Hollywood Brown (WR),Sony Michel (RB) | Henry Ruggs III (WR)
2021,6,Post Mahomes,The Big Gronkowski,171.26,171.26,181.36,10.1,94.43,1,1,Zack Moss (RB),J.D. McKissic (RB)
2021,6,The Big Gronkowski,Post Mahomes,119.74,119.74,138.04,18.3,86.74,3,3,Antonio Gibson (RB) | Michael Pittman Jr. (WR) | Chase Claypool (WR),Cole Beasley (WR) | AJ Dillon (RB) | Gerald Everett (TE)
2021,6,ThreatLevelMidnight,Voldemort,121.68,121.68,138.88,17.2,87.62,1,1,Chris Godwin Jr. (WR),Jaylen Waddle (WR)
2021,6,Uncle Rico,Ginger FC,142.68,142.68,147.98,5.3,96.42,2,2,Allen Robinson (WR) | Ja'Marr Chase (WR),Latavius Murray (RB) | Tim Patrick (WR)
2021,6,Voldemort,ThreatLevelMidnight,105.0,105.0,111.0,6.0,94.59,1,1,Justin Jefferson (WR),Christian Kirk (WR)
2021,6,malle_dips_pouches,Big Sack Jack,101.84,101.84,111.58,9.74,91.27,2,2,Ryan Tannehill (QB) | Mike Williams (WR),Sam Darnold (QB) | Kareem Hunt (RB)
2021,7,Big Sack Jack,Uncle Rico,94.44,94.44,101.84,7.4,92.73,1,1,Marquez Callaway (WR),Kenny Gainwell (RB)
2021,7,Ginger FC,The Big Gronkowski,140.66,140.66,140.66,0.0,100.0,0,0,,
2021,7,Joe Mantegna,ThreatLevelMidnight,100.28,100.28,101.38,1.1,98.91,1,1,Miles Sanders (RB),Ronald Jones (RB)
2021,7,Malle ❤️ 🐸,Post Mahomes,126.74,126.74,126.74,0.0,100.0,0,0,,
2021,7,Patty Primetimes,malle_dips_pouches,119.92,119.92,124.42,4.5,96.38,1,1,Julio Jones (WR),Hunter Henry (TE)
2021,7,Pop Lockett Drop it,Voldemort,100.14,100.14,105.44,5.3,94.97,1,1,Sony Michel (RB),Jamaal Williams (RB)
2021,7,Post Mahomes,Malle ❤️ 🐸,89.44,89.44,98.64,9.2,90.67,2,2,Darrel Williams (RB) | Amon-Ra St. Brown (WR),Odell Beckham Jr. (WR) | Michael Carter (RB)
2021,7,The Big Gronkowski,Ginger FC,96.36,96.36,103.04,6.68,93.52,3,3,Matthew Stafford (QB) | AJ Dillon (RB) | Darren Waller (TE),Nyheim Miller-Hines (RB) | Gerald Everett (TE) | Joe Burrow (QB)
2021,7,ThreatLevelMidnight,Joe Mantegna,119.04,119.04,132.04,13.0,90.15,2,2,Darrell Henderson Jr. (RB) | Chuba Hubbard (RB),Jaylen Waddle (WR) | Elijah Mitchell (RB)
2021,7,Uncle Rico,Big Sack Jack,117.88,117.88,117.88,0.0,100.0,0,0,,
2021,7,Voldemort,Pop Lockett Drop it,113.68,113.68,116.08,2.4,97.93,1,1,Calvin Ridley (WR),Christian Kirk (WR)
2021,7,malle_dips_pouches,Patty Primetimes,137.2,137.2,143.2,6.0,95.81,1,1,Aaron Jones Sr. (RB),James Conner (RB)
2021,8,Big Sack Jack,The Big Gronkowski,69.1,69.1,82.5,13.4,83.76,3,3,Cardinals - DEF (DEF) | Dalton Schultz (TE) | Marquez Callaway (WR),Dallas Goedert (TE) | Mecole Hardman Jr. (WR) | Cowboys - DEF (DEF)
2021,8,Ginger FC,Malle ❤️ 🐸,85.86,85.86,102.26,16.4,83.96,1,1,Leonard Fournette (RB),Amari Cooper (WR)
2021,8,Joe Mantegna,Pop Lockett Drop it,88.42,88.42,90.92,2.5,97.25,1,1,Terry McLaurin (WR),Jarvis Landry (WR)
2021,8,Malle ❤️ 🐸,Ginger FC,134.2,134.2,139.2,5.0,96.41,1,1,Mike Evans (WR),Adam Thielen (WR)
2021,8,Patty Primetimes,ThreatLevelMidnight,99.76,99.76,99.76,0.0,100.0,1,1,DeVonta Smith (WR),Rondale Moore (WR)
2021,8,Pop Lockett Drop it,Joe Mantegna,75.24,75.24,81.84,6.6,91.94,1,1,Jamaal Williams (RB),Sony Michel (RB)
2021,8,Post Mahomes,Voldemort,100.36,100.36,119.26,18.9,84.15,1,1,Zack Moss (RB),Michael Carter (RB)
2021,8,The Big Gronkowski,Big Sack Jack,148.6,148.6,149.5,0.9,99.4,1,1,Antonio Gibson (RB),AJ Dillon (RB)
2021,8,ThreatLevelMidnight,Patty Primetimes,129.0,129.0,137.34,8.34,93.93,2,2,Chuba Hubbard (RB) | Kadarius Toney (WR),Jakobi Meyers (WR) | Elijah Mitchell (RB)
2021,8,Uncle Rico,malle_dips_pouches,73.96,73.96,78.26,4.3,94.51,1,1,Allen Robinson (WR),Tim Patrick (WR)
2021,8,Voldemort,Post Mahomes,99.38,99.38,129.88,30.5,76.52,2,2,Emmanuel Sanders (WR) | Justin Jefferson (WR),Robert Woods (WR) | Chase Edmonds (RB)
2021,8,malle_dips_pouches,Uncle Rico,107.6,107.6,134.04,26.44,80.27,4,4,D'Andre Swift (RB) | Mo Alie-Cox (TE) | Jerry Jeudy (WR) | Mike Williams (WR),James Conner (RB) | Tyler Boyd (WR) | D'Ernest Johnson (RB) | Logan Thomas (TE)
2021,9,Big Sack Jack,Malle ❤️ 🐸,75.24,75.24,91.24,16.0,82.46,3,3,Cowboys - DEF (DEF) | Dallas Goedert (TE) | Mecole Hardman Jr. (WR),Kenny Gainwell (RB) | Cardinals - DEF (DEF) | Marquez Callaway (WR)
2021,9,Ginger FC,Voldemort,72.1,72.1,72.1,-0.0,100.0,0,0,,
2021,9,Joe Mantegna,Post Mahomes,126.14,126.14,126.14,0.0,100.0,0,0,,
2021,9,Malle ❤️ 🐸,Big Sack Jack,82.98,82.98,82.98,0.0,100.0,0,0,,
2021,9,Patty Primetimes,Uncle Rico,110.76,110.76,116.94,6.18,94.72,2,2,Josh Allen (QB) | Julio Jones (WR),Derek Carr (QB) | Hunter Henry (TE)
2021,9,Pop Lockett Drop it,ThreatLevelMidnight,89.56,89.56,99.16,9.6,90.32,1,1,Courtland Sutton (WR),Kenyan Drake (RB)
2021,9,Post Mahomes,Joe Mantegna,94.0,94.0,100.3,6.3,93.72,2,2,Zack Moss (RB) | CeeDee Lamb (WR),Kenny Golladay (WR) | Darrel Williams (RB)
2021,9,The Big Gronkowski,malle_dips_pouches,111.76,111.76,124.76,13.0,89.58,1,1,Chase Claypool (WR),Nyheim Miller-Hines (RB)
2021,9,ThreatLevelMidnight,Pop Lockett Drop it,91.36,91.36,100.56,9.2,90.85,1,1,Kadarius Toney (WR),Elijah Mitchell (RB)
2021,9,Uncle Rico,Patty Primetimes,102.94,102.94,121.94,19.0,84.42,3,3,Khalil Herbert (RB) | Ja'Marr Chase (WR) | Van Jefferson (WR),Allen Robinson (WR) | Randall Cobb (WR) | Tim Patrick (WR)
2021,9,Voldemort,Ginger FC,126.58,126.58,131.2,4.62,96.48,1,1,Deebo Samuel Sr. (WR),Christian Kirk (WR)
2021,9,malle_dips_pouches,The Big Gronkowski,100.82,100.82,110.82,10.0,90.98,1,1,Aaron Jones Sr. (RB),Devonta Freeman (RB)
2021,10,Big Sack Jack,Voldemort,99.64,99.64,127.84,28.2,77.94,3,3,Cardinals - DEF (DEF) | Dalton Schultz (TE) | DJ Moore (WR),Marquez Callaway (WR) | Cowboys - DEF (DEF) | Dallas Goedert (TE)
2021,10,Ginger FC,Joe Mantegna,79.26,79.26,93.54,14.28,84.73,3,3,Carson Wentz (QB) | Javonte Williams (RB) | DK Metcalf (WR),Aaron Rodgers (QB) | Deonte Harty (WR) | Devin Singletary (RB)
2021,10,Joe Mantegna,Ginger FC,100.6,100.6,107.06,6.46,93.97,1,1,Justin Herbert (QB),Kirk Cousins (QB)
2021,10,Malle ❤️ 🐸,malle_dips_pouches,95.6,95.6,101.02,5.42,94.63,3,3,(Empty) (DEF) | Tom Brady (QB) | T.J. Hockenson (TE),Rams - DEF (DEF) | Jonnu Smith (TE) | Jalen Hurts (QB)
2021,10,Patty Primetimes,Pop Lockett Drop it,73.84,73.84,91.54,17.7,80.66,1,1,Mike Gesicki (TE),Hunter Henry (TE)
2021,10,Pop Lockett Drop it,Patty Primetimes,112.12,112.12,119.92,7.8,93.5,2,2,Kenyan Drake (RB) | Courtland Sutton (WR),Sony Michel (RB) | Robbie Chosen (WR)
2021,10,Post Mahomes,ThreatLevelMidnight,126.34,126.34,126.34,0.0,100.0,0,0,,
2021,10,The Big Gronkowski,Uncle Rico,103.92,103.92,136.62,32.7,76.06,2,2,Darren Waller (TE) | Tyler Lockett (WR),Tyler Conklin (TE) | AJ Dillon (RB)
2021,10,ThreatLevelMidnight,Post Mahomes,66.84,66.84,93.74,26.9,71.3,3,3,Darrell Henderson Jr. (RB) | Noah Fant (TE) | Jaylen Waddle (WR),Dan Arnold (TE) | Jakobi Meyers (WR) | Rhamondre Stevenson (RB)
2021,10,Uncle Rico,The Big Gronkowski,98.42,98.42,103.82,5.4,94.8,1,1,Tim Patrick (WR),Jordan Howard (RB)
2021,10,Voldemort,Big Sack Jack,126.64,126.64,133.94,7.3,94.55,1,1,Dawson Knox (TE),Tyler Higbee (TE)
2021,10,malle_dips_pouches,Malle ❤️ 🐸,91.32,91.32,96.62,5.3,94.51,1,1,A.J. Brown (WR),Jerry Jeudy (WR)
2021,11,Big Sack Jack,Joe Mantegna,71.4,71.4,75.5,4.1,94.57,2,2,Cardinals - DEF (DEF) | Corey Davis (WR),Marquez Callaway (WR) | Cowboys - DEF (DEF)
2021,11,Ginger FC,ThreatLevelMidnight,94.8,94.8,113.8,19.0,83.3,1,1,Devin Singletary (RB),Zach Ertz (TE)
2021,11,Joe Mantegna,Big Sack Jack,161.38,161.38,167.18,5.8,96.53,1,1,Jarvis Landry (WR),Brandon Aiyuk (WR)
2021,11,Malle ❤️ 🐸,Uncle Rico,110.18,110.18,119.38,9.2,92.29,2,2,Tom Brady (QB) | Tyreek Hill (WR),Adam Thielen (WR) | Jalen Hurts (QB)
2021,11,Patty Primetimes,The Big Gronkowski,103.96,103.96,121.96,18.0,85.24,2,2,Hunter Henry (TE) | Tee Higgins (WR),Rondale Moore (WR) | Jamison Crowder (WR)
2021,11,Pop Lockett Drop it,Post Mahomes,132.38,132.38,132.38,0.0,100.0,0,0,,
2021,11,Post Mahomes,Pop Lockett Drop it,106.12,106.12,108.72,2.6,97.61,2,2,Michael Carter (RB) | Brandin Cooks (WR),Rashod Bateman (WR) | Tony Pollard (RB)
2021,11,The Big Gronkowski,Patty Primetimes,96.52,96.52,105.12,8.6,91.82,1,1,Michael Pittman Jr. (WR),Chase Claypool (WR)
2021,11,ThreatLevelMidnight,Ginger FC,107.08,107.08,109.58,2.5,97.72,2,2,J.D. McKissic (RB) | Dan Arnold (TE),Noah Fant (TE) | Rhamondre Stevenson (RB)
2021,11,Uncle Rico,Malle ❤️ 🐸,96.64,96.64,98.64,2.0,97.97,1,1,Bryan Edwards (WR),Randall Cobb (WR)
2021,11,Voldemort,malle_dips_pouches,127.64,127.64,127.64,0.0,100.0,0,0,,
2021,11,malle_dips_pouches,Voldemort,93.42,93.42,103.12,9.7,90.59,1,1,A.J. Brown (WR),Devonta Freeman (RB)
2021,12,Big Sack Jack,ThreatLevelMidnight,88.68,88.68,93.68,5.0,94.66,1,1,Steelers - DEF (DEF),Cowboys - DEF (DEF)
2021,12,Ginger FC,Pop Lockett Drop it,130.38,130.38,130.38,-0.0,100.0,0,0,,
2021,12,Joe Mantegna,malle_dips_pouches,102.12,102.12,121.42,19.3,84.1,3,3,George Kittle (TE) | Brandon Aiyuk (WR) | Terry McLaurin (WR),Jarvis Landry (WR) | Jared Cook (TE) | Hunter Renfrow (WR)
2021,12,Malle ❤️ 🐸,The Big Gronkowski,94.34,94.34,99.54,5.2,94.78,2,2,Jaguars - DEF (DEF) | Mike Evans (WR),Bears - DEF (DEF) | Jonnu Smith (TE)
2021,12,Patty Primetimes,Post Mahomes,89.0,89.0,94.7,5.7,93.98,1,1,Alex Collins (RB),Rex Burkhead (RB)
2021,12,Pop Lockett Drop it,Ginger FC,141.4,141.4,144.2,2.8,98.06,1,1,Tevin Coleman (RB),Jamaal Williams (RB)
2021,12,Post Mahomes,Patty Primetimes,103.78,103.78,122.78,19.0,84.53,2,2,Saquon Barkley (RB) | Rashod Bateman (WR),Tony Pollard (RB) | Odell Beckham Jr. (WR)
2021,12,The Big Gronkowski,Malle ❤️ 🐸,116.28,116.28,120.78,4.5,96.27,1,1,Najee Harris (RB),Chase Claypool (WR)
2021,12,ThreatLevelMidnight,Big Sack Jack,140.18,140.18,161.68,21.5,86.7,1,1,Chris Godwin Jr. (WR),Jaylen Waddle (WR)
2021,12,Uncle Rico,Voldemort,90.7,90.7,96.9,6.2,93.6,1,1,Christian McCaffrey (RB),D'Onta Foreman (RB)
2021,12,Voldemort,Uncle Rico,150.86,150.86,153.26,2.4,98.43,1,1,Nick Chubb (RB),Elijah Moore (WR)
2021,12,malle_dips_pouches,Joe Mantegna,60.42,60.42,64.42,4.0,93.79,1,1,Aaron Jones Sr. (RB),Marvin Jones Jr. (WR)
2021,13,Big Sack Jack,Pop Lockett Drop it,96.36,96.36,97.06,0.7,99.28,1,1,Marquez Callaway (WR),Corey Davis (WR)
2021,13,Ginger FC,Post Mahomes,117.96,117.96,139.86,21.9,84.34,3,3,Ezekiel Elliott (RB) | DK Metcalf (WR) | Amari Cooper (WR),DeAndre Hopkins (WR) | Deonte Harty (WR) | Van Jefferson (WR)
2021,13,Joe Mantegna,Uncle Rico,144.18,144.18,156.38,12.2,92.2,2,2,Myles Gaskin (RB) | Terry McLaurin (WR),Hunter Renfrow (WR) | Nyheim Miller-Hines (RB)
2021,13,Malle ❤️ 🐸,Patty Primetimes,130.02,130.02,130.02,0.0,100.0,0,0,,
2021,13,Patty Primetimes,Malle ❤️ 🐸,80.3,80.3,88.5,8.2,90.73,2,2,Chris Boswell (K) | Hunter Henry (TE),Jamison Crowder (WR) | Matt Prater (K)
2021,13,Pop Lockett Drop it,Big Sack Jack,65.36,65.36,83.06,17.7,78.69,4,4,Jamaal Williams (RB) | Stefon Diggs (WR) | Darnell Mooney (WR) | Hollywood Brown (WR),Michael Gallup (WR) | Tevin Coleman (RB) | DeVante Parker (WR) | Russell Gage Jr. (WR)
2021,13,Post Mahomes,Ginger FC,138.32,138.32,141.22,2.9,97.95,1,1,Brandin Cooks (WR),Odell Beckham Jr. (WR)
2021,13,The Big Gronkowski,Voldemort,149.1,149.1,149.1,0.0,100.0,0,0,,
2021,13,ThreatLevelMidnight,malle_dips_pouches,137.36,137.36,148.36,11.0,92.59,1,1,Joe Mixon (RB),Sony Michel (RB)
